repo,tool,gt_imp_july,gt_imp_now,gt_impT_july,gt_impT_now,gt_all_july,gt_all_now,gt_counts_ok,july_n_all_raw,now_gt_all_tsv_lines,july_scores,now_main,now_main_empty,now_warm_cache,emptymain_source,verdict
cockroachdb__cockroach,cdxgen,401,401,407,407,1166,1166,yes,1167,1166,481/11/685/401/91/0/407/85/0,481/11/685/401/91/0/407/85/0,,,no,match
cockroachdb__cockroach,cyclonedx-gomod,401,401,407,407,1166,1166,yes,1167,1166,463/9/703/391/81/10/392/80/15,463/9/703/391/81/10/392/80/15,,,no,match
cockroachdb__errors,syft,17,17,23,23,188,188,yes,189,188,39/0/149/17/22/0/23/16/0,39/0/149/17/22/0/23/16/0,,,no,match
cockroachdb__errors,trivy,17,17,23,23,188,188,yes,189,188,23/0/165/17/6/0/23/0/0,23/0/165/17/6/0/23/0/0,,,no,match
cockroachdb__errors,cdxgen,17,17,23,23,188,188,yes,189,188,17/0/171/17/0/0/17/0/6,17/0/171/17/0/0/17/0/6,,,no,match
cockroachdb__errors,cyclonedx-gomod,17,17,23,23,188,188,yes,189,188,16/0/172/16/0/1/16/0/7,16/0/172/16/0/1/16/0/7,,,no,match
cockroachdb__pebble,syft,50,50,54,54,238,238,yes,239,238,65/8/173/50/23/0/54/19/0,65/8/173/50/23/0/54/19/0,,,no,match
cockroachdb__pebble,trivy,50,50,54,54,238,238,yes,239,238,58/7/180/50/15/0/54/11/0,58/7/180/50/15/0/54/11/0,,,no,match
cockroachdb__pebble,cdxgen,50,50,54,54,238,238,yes,239,238,51/1/187/50/2/0/50/2/4,51/1/187/50/2/0/50/2/4,,,no,match
cockroachdb__pebble,cyclonedx-gomod,50,50,54,54,238,238,yes,239,238,48/0/190/47/1/3/47/1/7,48/0/190/47/1/3/47/1/7,,,no,match
codemodus__catena,syft,,6,,6,,9,NA,10,9,NA,8/0/1/6/2/0/6/2/0,,,no,july_unavailable
codemodus__catena,trivy,,6,,6,,9,NA,10,9,NA,8/0/1/6/2/0/6/2/0,,,no,july_unavailable
codemodus__catena,cdxgen,,6,,6,,9,NA,10,9,NA,6/0/3/6/0/0/6/0/0,,,no,july_unavailable
codemodus__catena,cyclonedx-gomod,,6,,6,,9,NA,10,9,NA,6/0/3/6/0/0/6/0/0,,,no,july_unavailable
codenotary__immudb,syft,81,81,85,85,489,489,yes,490,489,152/19/337/80/91/1/84/87/1,152/19/337/80/91/1/84/87/1,,,no,match
codenotary__immudb,trivy,81,81,85,85,489,489,yes,490,489,134/13/355/80/67/1/84/63/1,134/13/355/80/67/1/84/63/1,,,no,match
codenotary__immudb,cdxgen,81,81,85,85,489,489,yes,490,489,135/9/354/81/63/0/85/59/0,135/9/354/81/63/0/85/59/0,,,no,match
codenotary__immudb,cyclonedx-gomod,81,81,85,85,489,489,yes,490,489,105/1/384/78/28/3/78/28/7,105/1/384/78/28/3/78/28/7,,,no,match
codesenberg__bombardier,syft,18,18,18,18,34,34,yes,35,34,27/0/7/18/9/0/18/9/0,27/0/7/18/9/0/18/9/0,,,no,match
codesenberg__bombardier,trivy,18,18,18,18,34,34,yes,35,34,18/0/16/18/0/0/18/0/0,18/0/16/18/0/0/18/0/0,,,no,match
codesenberg__bombardier,cdxgen,18,18,18,18,34,34,yes,35,34,18/0/16/18/0/0/18/0/0,18/0/16/18/0/0/18/0/0,,,no,match
codesenberg__bombardier,cyclonedx-gomod,18,18,18,18,34,34,yes,35,34,18/0/16/18/0/0/18/0/0,18/0/16/18/0/0/18/0/0,,,no,match
codingsince1985__couchcache,syft,10,10,10,10,21,21,yes,22,21,16/0/5/10/6/0/10/6/0,16/0/5/10/6/0/10/6/0,,,no,match
codingsince1985__couchcache,trivy,10,10,10,10,21,21,yes,22,21,13/0/8/10/3/0/10/3/0,13/0/8/10/3/0/10/3/0,,,no,match
codingsince1985__couchcache,cdxgen,10,10,10,10,21,21,yes,22,21,10/0/11/10/0/0/10/0/0,10/0/11/10/0/0/10/0/0,,,no,match
codingsince1985__couchcache,cyclonedx-gomod,10,10,10,10,21,21,yes,22,21,10/0/11/10/0/0/10/0/0,10/0/11/10/0/0/10/0/0,,,no,match
codingsince1985__geo-golang,syft,1,1,5,5,7,7,yes,8,7,6/0/1/1/5/0/5/1/0,6/0/1/1/5/0/5/1/0,,,no,match
codingsince1985__geo-golang,trivy,1,1,5,5,7,7,yes,8,7,5/0/2/1/4/0/5/0/0,5/0/2/1/4/0/5/0/0,,,no,match
codingsince1985__geo-golang,cdxgen,1,1,5,5,7,7,yes,8,7,1/0/6/1/0/0/1/0/4,1/0/6/1/0/0/1/0/4,,,no,match
codingsince1985__geo-golang,cyclonedx-gomod,1,1,5,5,7,7,yes,8,7,1/0/6/1/0/0/1/0/4,1/0/6/1/0/0/1/0/4,,,no,match
cogentcore__core,syft,66,66,66,66,123,123,yes,124,123,84/0/39/66/18/0/66/18/0,84/0/39/66/18/0/66/18/0,,,no,match
cogentcore__core,trivy,66,66,66,66,123,123,yes,124,123,74/0/49/66/8/0/66/8/0,74/0/49/66/8/0/66/8/0,,,no,match
cogentcore__core,cdxgen,66,66,66,66,123,123,yes,124,123,66/0/57/66/0/0/66/0/0,66/0/57/66/0/0/66/0/0,,,no,match
cogentcore__core,cyclonedx-gomod,66,66,66,66,123,123,yes,124,123,71/0/52/66/5/0/66/5/0,71/0/52/66/5/0/66/5/0,,,no,match
cometbft__cometbft,syft,143,143,156,156,438,438,yes,439,438,238/0/200/143/95/0/156/82/0,238/0/200/143/95/0/156/82/0,,,no,match
cometbft__cometbft,trivy,143,143,156,156,438,438,yes,439,438,191/0/247/143/48/0/156/35/0,191/0/247/143/48/0/156/35/0,,,no,match
cometbft__cometbft,cdxgen,143,143,156,156,438,438,yes,439,438,143/0/295/143/0/0/143/0/13,143/0/295/143/0/0/143/0/13,,,no,match
cometbft__cometbft,cyclonedx-gomod,143,143,156,156,438,438,yes,439,438,173/0/265/142/31/1/142/31/14,173/0/265/142/31/1/142/31/14,,,no,match
confluentinc__confluent-kafka-go,syft,93,93,93,93,283,283,yes,284,283,119/185/164/93/211/0/93/211/0,119/185/164/93/211/0/93/211/0,,,no,match
confluentinc__confluent-kafka-go,trivy,93,93,93,93,283,283,yes,284,283,107/124/176/93/138/0/93/138/0,107/124/176/93/138/0/93/138/0,,,no,match
confluentinc__confluent-kafka-go,cdxgen,93,93,93,93,283,283,yes,284,283,93/13/190/93/13/0/93/13/0,93/13/190/93/13/0/93/13/0,,,no,match
confluentinc__confluent-kafka-go,cyclonedx-gomod,93,93,93,93,283,283,yes,284,283,94/0/189/93/1/0/93/1/0,94/0/189/93/1/0/93/1/0,,,no,match
consbio__mbtileserver,syft,21,21,21,21,35,35,yes,36,35,27/0/8/21/6/0/21/6/0,27/0/8/21/6/0/21/6/0,,,no,match
consbio__mbtileserver,trivy,21,21,21,21,35,35,yes,36,35,22/0/13/21/1/0/21/1/0,22/0/13/21/1/0/21/1/0,,,no,match
consbio__mbtileserver,cdxgen,21,21,21,21,35,35,yes,36,35,21/0/14/21/0/0/21/0/0,21/0/14/21/0/0/21/0/0,,,no,match
consbio__mbtileserver,cyclonedx-gomod,21,21,21,21,35,35,yes,36,35,22/0/13/21/1/0/21/1/0,22/0/13/21/1/0/21/1/0,,,no,match
containers__podman-tui,syft,128,128,135,135,484,484,yes,485,484,177/0/307/128/49/0/135/42/0,177/0/307/128/49/0/135/42/0,,,no,match
containers__podman-tui,trivy,128,128,135,135,484,484,yes,485,484,143/0/341/128/15/0/135/8/0,143/0/341/128/15/0/135/8/0,,,no,match
containers__podman-tui,cdxgen,128,128,135,135,484,484,yes,485,484,143/0/341/128/15/0/135/8/0,143/0/341/128/15/0/135/8/0,,,no,match
containers__podman-tui,cyclonedx-gomod,128,128,135,135,484,484,yes,485,484,133/0/351/127/6/1/127/6/8,133/0/351/127/6/1/127/6/8,,,no,match
containous__traefik,syft,352,352,377,377,937,937,yes,938,937,470/7/467/350/127/2/375/102/2,470/7/467/350/127/2/375/102/2,,,no,match
containous__traefik,trivy,352,352,377,377,937,937,yes,938,937,398/7/539/350/55/2/375/30/2,398/7/539/350/55/2/375/30/2,,,no,match
containous__traefik,cdxgen,352,352,377,377,937,937,yes,938,937,352/1/585/352/1/0/352/1/25,352/1/585/352/1/0/352/1/25,,,no,match
containous__traefik,cyclonedx-gomod,352,352,377,377,937,937,yes,938,937,345/2/592/339/8/13/339/8/38,345/2/592/339/8/13/339/8/38,,,no,match
containrrr__shoutrrr,syft,29,29,30,30,65,65,yes,66,65,54/0/11/29/25/0/30/24/0,54/0/11/29/25/0/30/24/0,,,no,match
containrrr__shoutrrr,trivy,29,29,30,30,65,65,yes,66,65,34/0/31/29/5/0/30/4/0,34/0/31/29/5/0/30/4/0,,,no,match
containrrr__shoutrrr,cdxgen,29,29,30,30,65,65,yes,66,65,29/0/36/29/0/0/29/0/1,29/0/36/29/0/0/29/0/1,,,no,match
containrrr__shoutrrr,cyclonedx-gomod,29,29,30,30,65,65,yes,66,65,32/0/33/29/3/0/29/3/1,32/0/33/29/3/0/29/3/1,,,no,match
corazawaf__coraza,syft,17,17,23,23,125,125,yes,126,125,75/0/50/17/58/0/23/52/0,75/0/50/17/58/0/23/52/0,,,no,match
corazawaf__coraza,trivy,17,17,23,23,125,125,yes,126,125,68/0/57/17/51/0/23/45/0,68/0/57/17/51/0/23/45/0,,,no,match
corazawaf__coraza,cdxgen,17,17,23,23,125,125,yes,126,125,35/0/90/17/18/0/18/17/5,35/0/90/17/18/0/18/17/5,,,no,match
corazawaf__coraza,cyclonedx-gomod,17,17,23,23,125,125,yes,126,125,34/0/91/17/17/0/17/17/6,34/0/91/17/17/0/17/17/6,,,no,match
coregx__fursy,syft,2,2,2,2,2,2,yes,3,2,2/74/0/2/74/0/2/74/0,2/74/0/2/74/0/2/74/0,,,no,match
coregx__fursy,trivy,2,2,2,2,2,2,yes,3,2,2/50/0/2/50/0/2/50/0,2/50/0/2/50/0/2/50/0,,,no,match
coregx__fursy,cdxgen,2,2,2,2,2,2,yes,3,2,2/51/0/2/51/0/2/51/0,2/51/0/2/51/0/2/51/0,,,no,match
coregx__fursy,cyclonedx-gomod,2,2,2,2,2,2,yes,3,2,2/0/0/2/0/0/2/0/0,2/0/0/2/0/0/2/0/0,,,no,match
cosmos__cosmos-sdk,syft,289,289,293,293,757,757,yes,758,757,379/22/378/289/112/0/293/108/0,379/22/378/289/112/0/293/108/0,,,no,match
cosmos__cosmos-sdk,trivy,289,289,293,293,757,757,yes,758,757,332/25/425/289/68/0/293/64/0,332/25/425/289/68/0/293/64/0,,,no,match
cosmos__cosmos-sdk,cdxgen,289,289,293,293,757,757,yes,758,757,NA,NA,,,no,match
cosmos__cosmos-sdk,cyclonedx-gomod,289,289,293,293,757,757,yes,758,757,314/1/443/287/28/2/287/28/6,314/1/443/287/28/2/287/28/6,,,no,match
cossacklabs__acra,syft,110,110,110,110,367,367,yes,368,367,146/0/221/110/36/0/110/36/0,146/0/221/110/36/0/110/36/0,,,no,match
cossacklabs__acra,trivy,110,110,110,110,367,367,yes,368,367,125/0/242/110/15/0/110/15/0,125/0/242/110/15/0/110/15/0,,,no,match
cossacklabs__acra,cdxgen,110,110,110,110,367,367,yes,368,367,110/0/257/110/0/0/110/0/0,110/0/257/110/0/0/110/0/0,,,no,match
cossacklabs__acra,cyclonedx-gomod,110,110,110,110,367,367,yes,368,367,120/0/247/110/10/0/110/10/0,120/0/247/110/10/0/110/10/0,,,no,match
couchbase__go-couchbase,syft,10,10,10,10,28,28,yes,29,28,15/0/13/10/5/0/10/5/0,15/0/13/10/5/0/10/5/0,,,no,match
couchbase__go-couchbase,trivy,10,10,10,10,28,28,yes,29,28,28/0/0/10/18/0/10/18/0,28/0/0/10/18/0/10/18/0,,,no,match
couchbase__go-couchbase,cdxgen,10,10,10,10,28,28,yes,29,28,10/0/18/10/0/0/10/0/0,10/0/18/10/0/0/10/0/0,,,no,match
couchbase__go-couchbase,cyclonedx-gomod,10,10,10,10,28,28,yes,29,28,10/0/18/10/0/0/10/0/0,10/0/18/10/0/0/10/0/0,,,no,match
couchbase__moss,syft,3,3,3,3,4,4,yes,5,4,4/0/0/3/1/0/3/1/0,4/0/0/3/1/0/3/1/0,,,no,match
couchbase__moss,trivy,3,3,3,3,4,4,yes,5,4,4/0/0/3/1/0/3/1/0,4/0/0/3/1/0/3/1/0,,,no,match
couchbase__moss,cdxgen,3,3,3,3,4,4,yes,5,4,3/0/1/3/0/0/3/0/0,3/0/1/3/0/0/3/0/0,,,no,match
couchbase__moss,cyclonedx-gomod,3,3,3,3,4,4,yes,5,4,4/0/0/3/1/0/3/1/0,4/0/0/3/1/0/3/1/0,,,no,match
ctreminiom__go-atlassian,syft,11,11,11,11,13,13,yes,14,13,13/0/0/11/2/0/11/2/0,13/0/0/11/2/0/11/2/0,,,no,match
ctreminiom__go-atlassian,trivy,11,11,11,11,13,13,yes,14,13,11/0/2/11/0/0/11/0/0,11/0/2/11/0/0/11/0/0,,,no,match
ctreminiom__go-atlassian,cdxgen,11,11,11,11,13,13,yes,14,13,11/0/2/11/0/0/11/0/0,11/0/2/11/0/0/11/0/0,,,no,match
ctreminiom__go-atlassian,cyclonedx-gomod,11,11,11,11,13,13,yes,14,13,10/0/3/10/0/1/10/0/1,10/0/3/10/0/1/10/0/1,,,no,match
cweill__gotests,syft,3,3,3,3,8,8,yes,9,8,4/0/4/3/1/0/3/1/0,4/0/4/3/1/0/3/1/0,,,no,match
cweill__gotests,trivy,3,3,3,3,8,8,yes,9,8,3/0/5/3/0/0/3/0/0,3/0/5/3/0/0/3/0/0,,,no,match
cweill__gotests,cdxgen,3,3,3,3,8,8,yes,9,8,3/0/5/3/0/0/3/0/0,3/0/5/3/0/0/3/0/0,,,no,match
cweill__gotests,cyclonedx-gomod,3,3,3,3,8,8,yes,9,8,3/0/5/3/0/0/3/0/0,3/0/5/3/0/0/3/0/0,,,no,match
cybertec-postgresql__pg_timetable,syft,84,84,85,85,140,140,yes,141,140,112/0/28/84/28/0/85/27/0,112/0/28/84/28/0/85/27/0,,,no,match
cybertec-postgresql__pg_timetable,trivy,84,84,85,85,140,140,yes,141,140,93/0/47/84/9/0/85/8/0,93/0/47/84/9/0/85/8/0,,,no,match
cybertec-postgresql__pg_timetable,cdxgen,84,84,85,85,140,140,yes,141,140,84/0/56/84/0/0/84/0/1,84/0/56/84/0/0/84/0/1,,,no,match
cybertec-postgresql__pg_timetable,cyclonedx-gomod,84,84,85,85,140,140,yes,141,140,89/0/51/81/8/3/81/8/4,89/0/51/81/8/3/81/8/4,,,no,match
cyucelen__marker,syft,4,4,8,8,10,10,yes,11,10,9/0/1/4/5/0/8/1/0,9/0/1/4/5/0/8/1/0,,,no,match
cyucelen__marker,trivy,4,4,8,8,10,10,yes,11,10,10/0/0/4/6/0/8/2/0,10/0/0/4/6/0/8/2/0,,,no,match
cyucelen__marker,cdxgen,4,4,8,8,10,10,yes,11,10,4/0/6/4/0/0/4/0/4,4/0/6/4/0/0/4/0/4,,,no,match
cyucelen__marker,cyclonedx-gomod,4,4,8,8,10,10,yes,11,10,4/0/6/4/0/0/4/0/4,4/0/6/4/0/0/4/0/4,,,no,match
dancannon__gorethink,syft,14,14,15,15,29,29,yes,30,29,18/0/11/14/4/0/15/3/0,18/0/11/14/4/0/15/3/0,,,no,match
dancannon__gorethink,trivy,14,14,15,15,29,29,yes,30,29,17/0/12/14/3/0/15/2/0,17/0/12/14/3/0/15/2/0,,,no,match
dancannon__gorethink,cdxgen,14,14,15,15,29,29,yes,30,29,14/0/15/14/0/0/14/0/1,14/0/15/14/0/0/14/0/1,,,no,match
dancannon__gorethink,cyclonedx-gomod,14,14,15,15,29,29,yes,30,29,14/0/15/14/0/0/14/0/1,14/0/15/14/0/0/14/0/1,,,no,match
datarootsio__tf-profile,syft,7,7,11,11,19,19,yes,20,19,16/0/3/7/9/0/11/5/0,16/0/3/7/9/0/11/5/0,,,no,match
datarootsio__tf-profile,trivy,7,7,11,11,19,19,yes,20,19,12/0/7/7/5/0/11/1/0,12/0/7/7/5/0/11/1/0,,,no,match
datarootsio__tf-profile,cdxgen,7,7,11,11,19,19,yes,20,19,7/0/12/7/0/0/7/0/4,7/0/12/7/0/0/7/0/4,,,no,match
datarootsio__tf-profile,cyclonedx-gomod,7,7,11,11,19,19,yes,20,19,8/0/11/7/1/0/7/1/4,8/0/11/7/1/0/7/1/4,,,no,match
daveshanley__vacuum,syft,94,94,95,95,242,242,yes,243,242,129/2/113/94/37/0/95/36/0,129/2/113/94/37/0/95/36/0,,,no,match
daveshanley__vacuum,trivy,94,94,95,95,242,242,yes,243,242,98/1/144/94/5/0/95/4/0,98/1/144/94/5/0/95/4/0,,,no,match
daveshanley__vacuum,cdxgen,94,94,95,95,242,242,yes,243,242,95/0/147/94/1/0/94/1/1,95/0/147/94/1/0/94/1/1,,,no,match
daveshanley__vacuum,cyclonedx-gomod,94,94,95,95,242,242,yes,243,242,96/0/146/94/2/0/94/2/1,96/0/146/94/2/0/94/2/1,,,no,match
deatil__go-jwt,syft,2,2,2,2,5,5,yes,6,5,2/0/3/2/0/0/2/0/0,2/0/3/2/0/0/2/0/0,,,no,match
deatil__go-jwt,trivy,2,2,2,2,5,5,yes,6,5,2/0/3/2/0/0/2/0/0,2/0/3/2/0/0/2/0/0,,,no,match
deatil__go-jwt,cdxgen,2,2,2,2,5,5,yes,6,5,2/0/3/2/0/0/2/0/0,2/0/3/2/0/0/2/0/0,,,no,match
deatil__go-jwt,cyclonedx-gomod,2,2,2,2,5,5,yes,6,5,2/0/3/2/0/0/2/0/0,2/0/3/2/0/0/2/0/0,,,no,match
deckarep__golang-set,syft,1,1,1,1,13,13,yes,14,13,3/0/10/1/2/0/1/2/0,3/0/10/1/2/0/1/2/0,,,no,match
deckarep__golang-set,trivy,1,1,1,1,13,13,yes,14,13,3/0/10/1/2/0/1/2/0,3/0/10/1/2/0/1/2/0,,,no,match
deckarep__golang-set,cdxgen,1,1,1,1,13,13,yes,14,13,1/0/12/1/0/0/1/0/0,1/0/12/1/0/0/1/0/0,,,no,match
deckarep__golang-set,cyclonedx-gomod,1,1,1,1,13,13,yes,14,13,1/0/12/1/0/0/1/0/0,1/0/12/1/0/0/1/0/0,,,no,match
deepaksinghvi__cdule,syft,34,34,40,40,123,123,yes,124,123,51/0/72/34/17/0/40/11/0,51/0/72/34/17/0/40/11/0,,,no,match
deepaksinghvi__cdule,trivy,34,34,40,40,123,123,yes,124,123,43/0/80/34/9/0/40/3/0,43/0/80/34/9/0/40/3/0,,,no,match
deepaksinghvi__cdule,cdxgen,34,34,40,40,123,123,yes,124,123,34/0/89/34/0/0/34/0/6,34/0/89/34/0/0/34/0/6,,,no,match
deepaksinghvi__cdule,cyclonedx-gomod,34,34,40,40,123,123,yes,124,123,34/0/89/34/0/0/34/0/6,34/0/89/34/0/0/34/0/6,,,no,match
deepmap__oapi-codegen,syft,16,16,19,19,55,55,yes,56,55,39/124/16/16/147/0/19/144/0,39/124/16/16/147/0/19/144/0,,,no,match
deepmap__oapi-codegen,trivy,16,16,19,19,55,55,yes,56,55,25/100/30/16/109/0/19/106/0,25/100/30/16/109/0/19/106/0,,,no,match
deepmap__oapi-codegen,cdxgen,16,16,19,19,55,55,yes,56,55,21/83/34/16/88/0/16/88/3,21/83/34/16/88/0/16/88/3,,,no,match
deepmap__oapi-codegen,cyclonedx-gomod,16,16,19,19,55,55,yes,56,55,16/0/39/16/0/0/16/0/3,16/0/39/16/0/0/16/0/3,,,no,match
denisenkom__go-mssqldb,syft,14,14,14,14,32,32,yes,33,32,20/0/12/14/6/0/14/6/0,20/0/12/14/6/0/14/6/0,,,no,match
denisenkom__go-mssqldb,trivy,14,14,14,14,32,32,yes,33,32,32/0/0/14/18/0/14/18/0,32/0/0/14/18/0/14/18/0,,,no,match
denisenkom__go-mssqldb,cdxgen,14,14,14,14,32,32,yes,33,32,14/0/18/14/0/0/14/0/0,14/0/18/14/0/0/14/0/0,,,no,match
denisenkom__go-mssqldb,cyclonedx-gomod,14,14,14,14,32,32,yes,33,32,15/0/17/14/1/0/14/1/0,15/0/17/14/1/0/14/1/0,,,no,match
derekparker__delve,syft,19,19,20,20,37,37,yes,38,37,30/0/7/19/11/0/20/10/0,30/0/7/19/11/0/20/10/0,,,no,match
derekparker__delve,trivy,19,19,20,20,37,37,yes,38,37,22/0/15/19/3/0/20/2/0,22/0/15/19/3/0/20/2/0,,,no,match
derekparker__delve,cdxgen,19,19,20,20,37,37,yes,38,37,22/0/15/19/3/0/20/2/0,22/0/15/19/3/0/20/2/0,,,no,match
derekparker__delve,cyclonedx-gomod,19,19,20,20,37,37,yes,38,37,21/0/16/19/2/0/19/2/1,21/0/16/19/2/0/19/2/1,,,no,match
dghubble__gologin,syft,34,34,34,34,74,74,yes,75,74,47/7/27/34/20/0/34/20/0,47/7/27/34/20/0/34/20/0,,,no,match
dghubble__gologin,trivy,34,34,34,34,74,74,yes,75,74,37/6/37/34/9/0/34/9/0,37/6/37/34/9/0/34/9/0,,,no,match
dghubble__gologin,cdxgen,34,34,34,34,74,74,yes,75,74,37/5/37/34/8/0/34/8/0,37/5/37/34/8/0/34/8/0,,,no,match
dghubble__gologin,cyclonedx-gomod,34,34,34,34,74,74,yes,75,74,34/0/40/34/0/0/34/0/0,34/0/40/34/0/0/34/0/0,,,no,match
dghubble__sling,syft,1,1,1,1,3,3,yes,3,2,3/3/0/1/5/0/1/5/0,2/3/0/1/4/0/1/4/0,3/3/0/1/5/0/1/5/0,,predicted,july_main_bug
dghubble__sling,trivy,1,1,1,1,3,3,yes,3,2,3/3/0/1/5/0/1/5/0,2/3/0/1/4/0/1/4/0,3/3/0/1/5/0/1/5/0,,predicted,july_main_bug
dghubble__sling,cdxgen,1,1,1,1,3,3,yes,3,2,2/2/1/1/3/0/1/3/0,1/2/1/1/2/0/1/2/0,2/2/1/1/3/0/1/3/0,,predicted,july_main_bug
dghubble__sling,cyclonedx-gomod,1,1,1,1,3,3,yes,3,2,1/0/2/1/0/0/1/0/0,1/0/1/1/0/0/1/0/0,1/0/2/1/0/0/1/0/0,,predicted,july_main_bug
dgraph-io__badger,syft,18,18,22,22,35,35,yes,36,35,30/0/5/18/12/0/22/8/0,30/0/5/18/12/0/22/8/0,,,no,match
dgraph-io__badger,trivy,18,18,22,22,35,35,yes,36,35,23/0/12/18/5/0/22/1/0,23/0/12/18/5/0/22/1/0,,,no,match
dgraph-io__badger,cdxgen,18,18,22,22,35,35,yes,36,35,18/0/17/18/0/0/18/0/4,18/0/17/18/0/0/18/0/4,,,no,match
dgraph-io__badger,cyclonedx-gomod,18,18,22,22,35,35,yes,36,35,19/0/16/18/1/0/18/1/4,19/0/16/18/1/0/18/1/4,,,no,match
dgraph-io__dgraph,syft,157,157,157,157,349,349,yes,350,349,195/1/154/157/39/0/157/39/0,195/1/154/157/39/0/157/39/0,,,no,match
dgraph-io__dgraph,trivy,157,157,157,157,349,349,yes,350,349,167/1/182/157/11/0/157/11/0,167/1/182/157/11/0/157/11/0,,,no,match
dgraph-io__dgraph,cdxgen,157,157,157,157,349,349,yes,350,349,158/0/191/157/1/0/157/1/0,158/0/191/157/1/0/157/1/0,,,no,match
dgraph-io__dgraph,cyclonedx-gomod,157,157,157,157,349,349,yes,350,349,159/0/190/156/3/1/156/3/1,159/0/190/156/3/1/156/3/1,,,no,match
dgraph-io__ristretto,syft,3,3,8,8,10,10,yes,11,10,9/0/1/3/6/0/8/1/0,9/0/1/3/6/0/8/1/0,,,no,match
dgraph-io__ristretto,trivy,3,3,8,8,10,10,yes,11,10,8/0/2/3/5/0/8/0/0,8/0/2/3/5/0/8/0/0,,,no,match
dgraph-io__ristretto,cdxgen,3,3,8,8,10,10,yes,11,10,3/0/7/3/0/0/3/0/5,3/0/7/3/0/0/3/0/5,,,no,match
dgraph-io__ristretto,cyclonedx-gomod,3,3,8,8,10,10,yes,11,10,3/0/7/3/0/0/3/0/5,3/0/7/3/0/0/3/0/5,,,no,match
didip__tollbooth,syft,1,1,1,1,6,6,yes,7,6,6/0/0/1/5/0/1/5/0,6/0/0/1/5/0/1/5/0,,,no,match
didip__tollbooth,trivy,1,1,1,1,6,6,yes,7,6,6/0/0/1/5/0/1/5/0,6/0/0/1/5/0/1/5/0,,,no,match
didip__tollbooth,cdxgen,1,1,1,1,6,6,yes,7,6,1/0/5/1/0/0/1/0/0,1/0/5/1/0/0/1/0/0,,,no,match
didip__tollbooth,cyclonedx-gomod,1,1,1,1,6,6,yes,7,6,1/0/5/1/0/0/1/0/0,1/0/5/1/0/0/1/0/0,,,no,match
dikhan__terraform-provider-openapi,syft,65,65,74,74,221,221,yes,222,221,117/2/104/65/54/0/74/45/0,117/2/104/65/54/0/74/45/0,,,no,match
dikhan__terraform-provider-openapi,trivy,65,65,74,74,221,221,yes,222,221,186/77/35/65/198/0/74/189/0,186/77/35/65/198/0/74/189/0,,,no,match
dikhan__terraform-provider-openapi,cdxgen,65,65,74,74,221,221,yes,222,221,79/0/142/65/14/0/68/11/6,79/0/142/65/14/0/68/11/6,,,no,match
dikhan__terraform-provider-openapi,cyclonedx-gomod,65,65,74,74,221,221,yes,222,221,66/0/155/65/1/0/65/1/9,66/0/155/65/1/0/65/1/9,,,no,match
dimiro1__banner,syft,4,4,4,4,4,4,yes,5,4,4/0/0/4/0/0/4/0/0,4/0/0/4/0/0/4/0/0,,,no,match
dimiro1__banner,trivy,4,4,4,4,4,4,yes,5,4,4/0/0/4/0/0/4/0/0,4/0/0/4/0/0/4/0/0,,,no,match
dimiro1__banner,cdxgen,4,4,4,4,4,4,yes,5,4,4/0/0/4/0/0/4/0/0,4/0/0/4/0/0/4/0/0,,,no,match
dimiro1__banner,cyclonedx-gomod,4,4,4,4,4,4,yes,5,4,4/0/0/4/0/0/4/0/0,4/0/0/4/0/0/4/0/0,,,no,match
dimiro1__health,syft,1,1,3,3,4,4,yes,5,4,4/0/0/1/3/0/3/1/0,4/0/0/1/3/0/3/1/0,,,no,match
dimiro1__health,trivy,1,1,3,3,4,4,yes,5,4,4/0/0/1/3/0/3/1/0,4/0/0/1/3/0/3/1/0,,,no,match
dimiro1__health,cdxgen,1,1,3,3,4,4,yes,5,4,1/0/3/1/0/0/1/0/2,1/0/3/1/0/0/1/0/2,,,no,match
dimiro1__health,cyclonedx-gomod,1,1,3,3,4,4,yes,5,4,1/0/3/1/0/0/1/0/2,1/0/3/1/0/0/1/0/2,,,no,match
disintegration__imaging,syft,1,1,1,1,2,2,yes,3,2,2/0/0/1/1/0/1/1/0,1/0/1/1/0/0/1/0/0,,2/0/0/1/1/0/1/1/0,no,cache_sensitive
disintegration__imaging,trivy,1,1,1,1,2,2,yes,3,2,2/0/0/1/1/0/1/1/0,2/0/0/1/1/0/1/1/0,,2/0/0/1/1/0/1/1/0,no,match
disintegration__imaging,cdxgen,1,1,1,1,2,2,yes,3,2,1/0/1/1/0/0/1/0/0,1/0/1/1/0/0/1/0/0,,1/0/1/1/0/0/1/0/0,no,match
disintegration__imaging,cyclonedx-gomod,1,1,1,1,2,2,yes,3,2,1/0/1/1/0/0/1/0/0,1/0/1/1/0/0/1/0/0,,1/0/1/1/0/0/1/0/0,no,match
dixonwille__wlog,syft,1,1,5,5,10,10,yes,11,10,9/0/1/1/8/0/5/4/0,9/0/1/1/8/0/5/4/0,,,no,match
dixonwille__wlog,trivy,1,1,5,5,10,10,yes,11,10,10/0/0/1/9/0/5/5/0,10/0/0/1/9/0/5/5/0,,,no,match
dixonwille__wlog,cdxgen,1,1,5,5,10,10,yes,11,10,1/0/9/1/0/0/1/0/4,1/0/9/1/0/0/1/0/4,,,no,match
