repo,all,imported,tool,predicted,tp_all,fp_all,fn_all,f1_all_name,f1_all_ver,tp_imp,fp_imp,fn_imp,f1_imp_name,f1_imp_ver
tomlazar__table,12,6,syft,11,11,0,1,95.7,95.7,6,5,0,70.6,70.6
tomlazar__table,12,6,trivy,12,12,0,0,100.0,100.0,6,6,0,66.7,66.7
tomlazar__table,12,6,cdxgen,6,6,0,6,66.7,66.7,6,0,0,100.0,100.0
tomlazar__table,12,6,cyclonedx-gomod,6,6,0,6,66.7,66.7,6,0,0,100.0,100.0
tomodian__release,29,14,syft,24,24,0,5,90.6,90.6,14,10,0,73.7,73.7
tomodian__release,29,14,trivy,21,21,0,8,84.0,84.0,14,7,0,80.0,80.0
tomodian__release,29,14,cdxgen,14,14,0,15,65.1,65.1,14,0,0,100.0,100.0
tomodian__release,29,14,cyclonedx-gomod,15,15,0,14,68.2,68.2,14,1,0,96.6,96.6
tomwright__dasel,65,33,syft,50,50,0,15,87.0,87.0,33,17,0,79.5,79.5
tomwright__dasel,65,33,trivy,39,39,0,26,75.0,75.0,33,6,0,91.7,91.7
tomwright__dasel,65,33,cdxgen,33,33,0,32,67.3,67.3,33,0,0,100.0,100.0
tomwright__dasel,65,33,cyclonedx-gomod,37,37,0,28,72.5,72.5,32,5,1,91.4,91.4
tricksterproxy__trickster,539,56,syft,308,298,10,241,70.4,69.7,56,252,0,30.8,30.2
tricksterproxy__trickster,539,56,trivy,272,262,10,277,64.6,63.9,56,216,0,34.1,33.5
tricksterproxy__trickster,539,56,cdxgen,60,60,0,479,20.0,19.7,56,4,0,96.6,94.8
tricksterproxy__trickster,539,56,cyclonedx-gomod,248,248,0,291,63.0,63.0,55,193,1,36.2,36.2
trpc-group__trpc-go,63,33,syft,50,47,3,16,83.2,77.9,33,17,0,79.5,74.7
trpc-group__trpc-go,63,33,trivy,43,39,4,24,73.6,69.8,33,10,0,86.8,84.2
trpc-group__trpc-go,63,33,cdxgen,34,34,0,29,70.1,66.0,33,1,0,98.5,95.5
trpc-group__trpc-go,63,33,cyclonedx-gomod,33,33,0,30,68.8,68.8,33,0,0,100.0,100.0
truemail-rb__truemail-go,22,12,syft,16,16,0,6,84.2,84.2,12,4,0,85.7,85.7
truemail-rb__truemail-go,22,12,trivy,15,15,0,7,81.1,81.1,12,3,0,88.9,88.9
truemail-rb__truemail-go,22,12,cdxgen,12,12,0,10,70.6,70.6,12,0,0,100.0,100.0
truemail-rb__truemail-go,22,12,cyclonedx-gomod,15,15,0,7,81.1,81.1,12,3,0,88.9,88.9
tsenart__vegeta,216,20,syft,47,47,0,169,35.7,35.7,20,27,0,59.7,59.7
tsenart__vegeta,216,20,trivy,36,36,0,180,28.6,28.6,20,16,0,71.4,71.4
tsenart__vegeta,216,20,cdxgen,20,20,0,196,16.9,16.9,20,0,0,100.0,100.0
tsenart__vegeta,216,20,cyclonedx-gomod,20,20,0,196,16.9,16.9,20,0,0,100.0,100.0
tucnak__telebot,186,20,syft,34,34,0,152,30.9,30.9,20,14,0,74.1,74.1
tucnak__telebot,186,20,trivy,186,186,0,0,100.0,98.4,20,166,0,19.4,19.4
tucnak__telebot,186,20,cdxgen,20,20,0,166,19.4,19.4,20,0,0,100.0,100.0
tucnak__telebot,186,20,cyclonedx-gomod,21,21,0,165,20.3,20.3,19,2,1,92.7,92.7
twharmon__gosql,3,1,syft,3,3,0,0,100.0,66.7,1,2,0,50.0,50.0
twharmon__gosql,3,1,trivy,3,3,0,0,100.0,66.7,1,2,0,50.0,50.0
twharmon__gosql,3,1,cdxgen,1,1,0,2,50.0,50.0,1,0,0,100.0,100.0
twharmon__gosql,3,1,cyclonedx-gomod,1,1,0,2,50.0,50.0,1,0,0,100.0,100.0
txn2__kubefwd,202,108,syft,144,142,2,60,82.1,81.5,108,36,0,85.7,84.9
txn2__kubefwd,202,108,trivy,124,121,3,81,74.2,73.6,108,16,0,93.1,92.2
txn2__kubefwd,202,108,cdxgen,110,108,2,94,69.2,68.6,108,2,0,99.1,98.2
txn2__kubefwd,202,108,cyclonedx-gomod,120,120,0,82,74.5,74.5,107,13,1,93.9,93.9
uadmin__uadmin,47,27,syft,33,33,0,14,82.5,82.5,27,6,0,90.0,90.0
uadmin__uadmin,47,27,trivy,28,28,0,19,74.7,74.7,27,1,0,98.2,98.2
uadmin__uadmin,47,27,cdxgen,27,27,0,20,73.0,73.0,27,0,0,100.0,100.0
uadmin__uadmin,47,27,cyclonedx-gomod,28,28,0,19,74.7,74.7,27,1,0,98.2,98.2
uber-go__cadence-client,147,48,syft,103,73,30,74,58.4,54.4,48,55,0,63.6,62.3
uber-go__cadence-client,147,48,trivy,95,64,31,83,52.9,48.8,48,47,0,67.1,65.7
uber-go__cadence-client,147,48,cdxgen,90,60,30,87,50.6,45.6,48,42,0,69.6,68.1
uber-go__cadence-client,147,48,cyclonedx-gomod,54,54,0,93,53.7,53.7,47,7,1,92.2,92.2
uber-go__dig,6,4,syft,5,5,0,1,90.9,90.9,4,1,0,88.9,88.9
uber-go__dig,6,4,trivy,4,4,0,2,80.0,80.0,4,0,0,100.0,100.0
uber-go__dig,6,4,cdxgen,4,4,0,2,80.0,80.0,4,0,0,100.0,100.0
uber-go__dig,6,4,cyclonedx-gomod,1,1,0,5,28.6,28.6,1,0,3,40.0,40.0
uber-go__fx,15,4,syft,19,13,6,2,76.5,64.7,4,15,0,34.8,34.8
uber-go__fx,15,4,trivy,15,10,5,5,66.7,60.0,4,11,0,42.1,42.1
uber-go__fx,15,4,cdxgen,7,5,2,10,45.5,36.4,4,3,0,72.7,72.7
uber-go__fx,15,4,cyclonedx-gomod,4,4,0,11,42.1,42.1,4,0,0,100.0,100.0
uber-go__mock,14,4,syft,15,10,5,4,69.0,69.0,4,11,0,42.1,42.1
uber-go__mock,14,4,trivy,13,8,5,6,59.3,59.3,4,9,0,47.1,47.1
uber-go__mock,14,4,cdxgen,5,4,1,10,42.1,42.1,4,1,0,88.9,88.9
uber-go__mock,14,4,cyclonedx-gomod,4,4,0,10,44.4,44.4,4,0,0,100.0,100.0
uber-go__zap,12,1,syft,33,10,23,2,44.4,40.0,1,32,0,5.9,5.9
uber-go__zap,12,1,trivy,34,10,24,2,43.5,34.8,1,33,0,5.7,5.7
uber-go__zap,12,1,cdxgen,7,1,6,11,10.5,10.5,1,6,0,25.0,25.0
uber-go__zap,12,1,cyclonedx-gomod,1,1,0,11,15.4,15.4,1,0,0,100.0,100.0
udhos__jazigo,24,8,syft,17,17,0,7,82.9,82.9,8,9,0,64.0,64.0
udhos__jazigo,24,8,trivy,10,10,0,14,58.8,58.8,8,2,0,88.9,88.9
udhos__jazigo,24,8,cdxgen,8,8,0,16,50.0,50.0,8,0,0,100.0,100.0
udhos__jazigo,24,8,cyclonedx-gomod,9,9,0,15,54.5,54.5,8,1,0,94.1,94.1
ulule__limiter,50,27,syft,42,42,0,8,91.3,91.3,27,15,0,78.3,78.3
ulule__limiter,50,27,trivy,38,38,0,12,86.4,86.4,27,11,0,83.1,83.1
ulule__limiter,50,27,cdxgen,27,27,0,23,70.1,70.1,27,0,0,100.0,100.0
ulule__limiter,50,27,cyclonedx-gomod,36,36,0,14,83.7,83.7,27,9,0,85.7,85.7
ungerik__go3d,1,1,syft,1,1,0,0,100.0,100.0,1,0,0,100.0,100.0
ungerik__go3d,1,1,trivy,1,1,0,0,100.0,100.0,1,0,0,100.0,100.0
ungerik__go3d,1,1,cdxgen,1,1,0,0,100.0,100.0,1,0,0,100.0,100.0
ungerik__go3d,1,1,cyclonedx-gomod,1,1,0,0,100.0,100.0,1,0,0,100.0,100.0
unidoc__unioffice,46,28,syft,33,33,0,13,83.5,83.5,28,5,0,91.8,91.8
unidoc__unioffice,46,28,trivy,28,28,0,18,75.7,75.7,28,0,0,100.0,100.0
unidoc__unioffice,46,28,cdxgen,28,28,0,18,75.7,75.7,28,0,0,100.0,100.0
unidoc__unioffice,46,28,cyclonedx-gomod,28,28,0,18,75.7,75.7,28,0,0,100.0,100.0
unionj-cloud__go-doudou,756,259,syft,332,327,5,429,60.1,57.2,259,73,0,87.6,82.9
unionj-cloud__go-doudou,756,259,trivy,284,280,4,476,53.8,51.0,259,25,0,95.4,90.2
unionj-cloud__go-doudou,756,259,cdxgen,283,280,3,476,53.9,52.7,259,24,0,95.6,93.7
unionj-cloud__go-doudou,756,259,cyclonedx-gomod,270,270,0,486,52.6,52.6,259,11,0,97.9,97.9
uniqush__uniqush-push,24,6,syft,21,21,0,3,93.3,88.9,6,15,0,44.4,37.0
uniqush__uniqush-push,24,6,trivy,24,24,0,0,100.0,95.8,6,18,0,40.0,33.3
uniqush__uniqush-push,24,6,cdxgen,6,6,0,18,40.0,33.3,6,0,0,100.0,83.3
uniqush__uniqush-push,24,6,cyclonedx-gomod,6,6,0,18,40.0,40.0,6,0,0,100.0,100.0
unit-io__unitdb,51,13,syft,14,14,0,37,43.1,43.1,13,1,0,96.3,96.3
unit-io__unitdb,51,13,trivy,51,51,0,0,100.0,100.0,13,38,0,40.6,40.6
unit-io__unitdb,51,13,cdxgen,13,13,0,38,40.6,40.6,13,0,0,100.0,100.0
unit-io__unitdb,51,13,cyclonedx-gomod,13,13,0,38,40.6,40.6,13,0,0,100.0,100.0
unix4fun__naclpipe,2,2,syft,2,2,0,0,100.0,100.0,2,0,0,100.0,100.0
unix4fun__naclpipe,2,2,trivy,2,2,0,0,100.0,100.0,2,0,0,100.0,100.0
unix4fun__naclpipe,2,2,cdxgen,2,2,0,0,100.0,100.0,2,0,0,100.0,100.0
unix4fun__naclpipe,2,2,cyclonedx-gomod,2,2,0,0,100.0,100.0,2,0,0,100.0,100.0
unki2aut__go-mpd,10,1,syft,8,8,0,2,88.9,88.9,1,7,0,22.2,22.2
unki2aut__go-mpd,10,1,trivy,5,5,0,5,66.7,66.7,1,4,0,33.3,33.3
unki2aut__go-mpd,10,1,cdxgen,1,1,0,9,18.2,18.2,1,0,0,100.0,100.0
unki2aut__go-mpd,10,1,cyclonedx-gomod,1,1,0,9,18.2,18.2,1,0,0,100.0,100.0
unrolled__render,2,2,syft,2,2,0,0,100.0,100.0,2,0,0,100.0,100.0
unrolled__render,2,2,trivy,2,2,0,0,100.0,100.0,2,0,0,100.0,100.0
unrolled__render,2,2,cdxgen,2,2,0,0,100.0,100.0,2,0,0,100.0,100.0
unrolled__render,2,2,cyclonedx-gomod,2,2,0,0,100.0,100.0,2,0,0,100.0,100.0
updatecli__updatecli,781,316,syft,490,447,43,334,70.3,54.0,315,175,1,78.2,56.6
updatecli__updatecli,781,316,trivy,418,374,44,407,62.4,44.9,315,103,1,85.8,62.4
updatecli__updatecli,781,316,cdxgen,420,374,46,407,62.3,58.3,316,104,0,85.9,84.8
updatecli__updatecli,781,316,cyclonedx-gomod,317,316,1,465,57.6,57.6,312,5,4,98.6,98.6
upper__db,106,45,syft,56,56,0,50,69.1,69.1,45,11,0,89.1,89.1
upper__db,106,45,trivy,50,50,0,56,64.1,64.1,45,5,0,94.7,94.7
upper__db,106,45,cdxgen,45,45,0,61,59.6,59.6,45,0,0,100.0,100.0
upper__db,106,45,cyclonedx-gomod,44,44,0,62,58.7,58.7,44,0,1,98.9,98.9
uptrace__bun,22,9,syft,144,17,127,5,20.5,19.3,9,135,0,11.8,11.8
uptrace__bun,22,9,trivy,119,17,102,5,24.1,22.7,9,110,0,14.1,14.1
uptrace__bun,22,9,cdxgen,72,11,61,11,23.4,23.4,9,63,0,22.2,22.2
uptrace__bun,22,9,cyclonedx-gomod,9,9,0,13,58.1,58.1,9,0,0,100.0,100.0
us__den,126,57,syft,90,90,0,36,83.3,82.4,57,33,0,77.6,76.2
us__den,126,57,trivy,76,76,0,50,75.2,74.3,57,19,0,85.7,84.2
us__den,126,57,cdxgen,57,57,0,69,62.3,61.2,57,0,0,100.0,98.2
us__den,126,57,cyclonedx-gomod,59,59,0,67,63.8,63.8,57,2,0,98.3,98.3
utahta__go-cronowriter,10,2,syft,10,10,0,0,100.0,100.0,2,8,0,33.3,33.3
utahta__go-cronowriter,10,2,trivy,10,10,0,0,100.0,100.0,2,8,0,33.3,33.3
utahta__go-cronowriter,10,2,cdxgen,2,2,0,8,33.3,33.3,2,0,0,100.0,100.0
utahta__go-cronowriter,10,2,cyclonedx-gomod,2,2,0,8,33.3,33.3,2,0,0,100.0,100.0
vadiminshakov__committer,141,43,syft,56,56,0,85,56.9,55.8,43,13,0,86.9,84.8
vadiminshakov__committer,141,43,trivy,49,49,0,92,51.6,50.5,43,6,0,93.5,91.3
vadiminshakov__committer,141,43,cdxgen,43,43,0,98,46.7,45.7,43,0,0,100.0,97.7
vadiminshakov__committer,141,43,cyclonedx-gomod,45,45,0,96,48.4,48.4,43,2,0,97.7,97.7
vahiiiid__go-rest-api-boilerplate,288,60,syft,106,106,0,182,53.8,53.3,60,46,0,72.3,72.3
vahiiiid__go-rest-api-boilerplate,288,60,trivy,76,76,0,212,41.8,41.8,60,16,0,88.2,88.2
vahiiiid__go-rest-api-boilerplate,288,60,cdxgen,76,76,0,212,41.8,41.8,60,16,0,88.2,88.2
vahiiiid__go-rest-api-boilerplate,288,60,cyclonedx-gomod,71,71,0,217,39.6,39.6,60,11,0,91.6,91.6
valyala__fasthttp,12,7,syft,8,8,0,4,80.0,80.0,7,1,0,93.3,93.3
valyala__fasthttp,12,7,trivy,7,7,0,5,73.7,73.7,7,0,0,100.0,100.0
valyala__fasthttp,12,7,cdxgen,7,7,0,5,73.7,73.7,7,0,0,100.0,100.0
valyala__fasthttp,12,7,cyclonedx-gomod,7,7,0,5,73.7,73.7,7,0,0,100.0,100.0
valyala__fasttemplate,1,1,syft,1,1,0,0,100.0,100.0,1,0,0,100.0,100.0
valyala__fasttemplate,1,1,trivy,1,1,0,0,100.0,100.0,1,0,0,100.0,100.0
valyala__fasttemplate,1,1,cdxgen,1,1,0,0,100.0,100.0,1,0,0,100.0,100.0
valyala__fasttemplate,1,1,cyclonedx-gomod,1,1,0,0,100.0,100.0,1,0,0,100.0,100.0
valyala__quicktemplate,9,4,syft,4,4,0,5,61.5,61.5,4,0,0,100.0,100.0
valyala__quicktemplate,9,4,trivy,4,4,0,5,61.5,61.5,4,0,0,100.0,100.0
valyala__quicktemplate,9,4,cdxgen,4,4,0,5,61.5,61.5,4,0,0,100.0,100.0
valyala__quicktemplate,9,4,cyclonedx-gomod,4,4,0,5,61.5,61.5,4,0,0,100.0,100.0
vanng822__go-premailer,34,17,syft,22,22,0,12,78.6,78.6,17,5,0,87.2,87.2
vanng822__go-premailer,34,17,trivy,21,21,0,13,76.4,76.4,17,4,0,89.5,89.5
vanng822__go-premailer,34,17,cdxgen,17,17,0,17,66.7,66.7,17,0,0,100.0,100.0
vanng822__go-premailer,34,17,cyclonedx-gomod,17,17,0,17,66.7,66.7,17,0,0,100.0,100.0
vardius__gorouter,9,4,syft,4,4,0,5,61.5,61.5,4,0,0,100.0,100.0
vardius__gorouter,9,4,trivy,4,4,0,5,61.5,61.5,4,0,0,100.0,100.0
vardius__gorouter,9,4,cdxgen,4,4,0,5,61.5,61.5,4,0,0,100.0,100.0
vardius__gorouter,9,4,cyclonedx-gomod,4,4,0,5,61.5,61.5,4,0,0,100.0,100.0
vbauerster__mpb,12,5,syft,41,9,32,3,34.0,34.0,5,36,0,21.7,21.7
vbauerster__mpb,12,5,trivy,36,8,28,4,33.3,33.3,5,31,0,24.4,24.4
vbauerster__mpb,12,5,cdxgen,11,5,6,7,43.5,43.5,5,6,0,62.5,62.5
vbauerster__mpb,12,5,cyclonedx-gomod,8,8,0,4,80.0,80.0,5,3,0,76.9,76.9
vdobler__chart,8,4,syft,8,8,0,0,100.0,100.0,4,4,0,66.7,66.7
vdobler__chart,8,4,trivy,8,8,0,0,100.0,100.0,4,4,0,66.7,66.7
vdobler__chart,8,4,cdxgen,4,4,0,4,66.7,66.7,4,0,0,100.0,100.0
vdobler__chart,8,4,cyclonedx-gomod,4,4,0,4,66.7,66.7,4,0,0,100.0,100.0
vectaport__flowgraph,6,3,syft,3,3,0,3,66.7,66.7,3,0,0,100.0,100.0
vectaport__flowgraph,6,3,trivy,3,3,0,3,66.7,66.7,3,0,0,100.0,100.0
vectaport__flowgraph,6,3,cdxgen,3,3,0,3,66.7,66.7,3,0,0,100.0,100.0
vectaport__flowgraph,6,3,cyclonedx-gomod,3,3,0,3,66.7,66.7,3,0,0,100.0,100.0
viant__afs,79,5,syft,20,20,0,59,40.4,40.4,5,15,0,40.0,40.0
viant__afs,79,5,trivy,15,15,0,64,31.9,31.9,5,10,0,50.0,50.0
viant__afs,79,5,cdxgen,5,5,0,74,11.9,11.9,5,0,0,100.0,100.0
viant__afs,79,5,cyclonedx-gomod,6,6,0,73,14.1,14.1,5,1,0,90.9,90.9
viant__bgc,102,31,syft,57,57,0,45,71.7,71.7,31,26,0,70.5,70.5
viant__bgc,102,31,trivy,44,44,0,58,60.3,60.3,31,13,0,82.7,82.7
viant__bgc,102,31,cdxgen,31,31,0,71,46.6,46.6,31,0,0,100.0,100.0
viant__bgc,102,31,cyclonedx-gomod,0,0,0,102,0.0,0.0,0,0,31,0.0,0.0
viant__dsc,37,13,syft,54,28,26,9,61.5,28.6,13,41,0,38.8,38.8
viant__dsc,37,13,trivy,30,25,5,12,74.6,38.8,13,17,0,60.5,60.5
viant__dsc,37,13,cdxgen,13,8,5,29,32.0,12.0,13,0,0,100.0,100.0
viant__dsc,37,13,cyclonedx-gomod,14,9,5,28,35.3,11.8,13,1,0,96.3,96.3
viant__endly,630,204,syft,281,275,6,355,60.4,56.9,204,77,0,84.1,78.4
viant__endly,630,204,trivy,696,630,66,0,95.0,86.1,204,492,0,45.3,41.3
viant__endly,630,204,cdxgen,204,204,0,426,48.9,47.7,204,0,0,100.0,97.5
viant__endly,630,204,cyclonedx-gomod,217,217,0,413,51.2,51.2,204,13,0,96.9,96.9
vibridi__gomock,11,4,syft,9,9,0,2,90.0,90.0,4,5,0,61.5,61.5
vibridi__gomock,11,4,trivy,8,8,0,3,84.2,84.2,4,4,0,66.7,66.7
vibridi__gomock,11,4,cdxgen,4,4,0,7,53.3,53.3,4,0,0,100.0,100.0
vibridi__gomock,11,4,cyclonedx-gomod,4,4,0,7,53.3,53.3,4,0,0,100.0,100.0
viccon__sturdyc,2,1,syft,2,2,0,0,100.0,100.0,1,1,0,66.7,66.7
viccon__sturdyc,2,1,trivy,2,2,0,0,100.0,100.0,1,1,0,66.7,66.7
viccon__sturdyc,2,1,cdxgen,1,1,0,1,66.7,66.7,1,0,0,100.0,100.0
viccon__sturdyc,2,1,cyclonedx-gomod,1,1,0,1,66.7,66.7,1,0,0,100.0,100.0
vimeda__pletter,4,2,syft,3,3,0,1,85.7,85.7,2,1,0,80.0,80.0
vimeda__pletter,4,2,trivy,4,4,0,0,100.0,100.0,2,2,0,66.7,66.7
vimeda__pletter,4,2,cdxgen,2,2,0,2,66.7,66.7,2,0,0,100.0,100.0
vimeda__pletter,4,2,cyclonedx-gomod,2,2,0,2,66.7,66.7,2,0,0,100.0,100.0
viney-shih__go-cache,48,10,syft,24,24,0,24,66.7,66.7,10,14,0,58.8,58.8
viney-shih__go-cache,48,10,trivy,14,14,0,34,45.2,45.2,10,4,0,83.3,83.3
viney-shih__go-cache,48,10,cdxgen,10,10,0,38,34.5,34.5,10,0,0,100.0,100.0
viney-shih__go-cache,48,10,cyclonedx-gomod,10,10,0,38,34.5,34.5,10,0,0,100.0,100.0
viney-shih__go-lock,7,1,syft,6,6,0,1,92.3,92.3,1,5,0,28.6,28.6
viney-shih__go-lock,7,1,trivy,7,7,0,0,100.0,100.0,1,6,0,25.0,25.0
viney-shih__go-lock,7,1,cdxgen,1,1,0,6,25.0,25.0,1,0,0,100.0,100.0
viney-shih__go-lock,7,1,cyclonedx-gomod,1,1,0,6,25.0,25.0,1,0,0,100.0,100.0
vinod-morya__fibersse,28,16,syft,24,24,0,4,92.3,92.3,16,8,0,80.0,80.0
vinod-morya__fibersse,28,16,trivy,16,16,0,12,72.7,72.7,16,0,0,100.0,100.0
vinod-morya__fibersse,28,16,cdxgen,16,16,0,12,72.7,72.7,16,0,0,100.0,100.0
vinod-morya__fibersse,28,16,cyclonedx-gomod,16,16,0,12,72.7,72.7,16,0,0,100.0,100.0
vladopajic__go-actor,11,1,syft,9,9,0,2,90.0,90.0,1,8,0,20.0,20.0
vladopajic__go-actor,11,1,trivy,7,7,0,4,77.8,77.8,1,6,0,25.0,25.0
vladopajic__go-actor,11,1,cdxgen,1,1,0,10,16.7,16.7,1,0,0,100.0,100.0
vladopajic__go-actor,11,1,cyclonedx-gomod,1,1,0,10,16.7,16.7,1,0,0,100.0,100.0
vladopajic__go-test-coverage,47,15,syft,30,30,0,17,77.9,77.9,15,15,0,66.7,66.7
vladopajic__go-test-coverage,47,15,trivy,25,25,0,22,69.4,69.4,15,10,0,75.0,75.0
vladopajic__go-test-coverage,47,15,cdxgen,15,15,0,32,48.4,48.4,15,0,0,100.0,100.0
vladopajic__go-test-coverage,47,15,cyclonedx-gomod,15,15,0,32,48.4,48.4,15,0,0,100.0,100.0
volatiletech__authboss,16,5,syft,10,10,0,6,76.9,76.9,5,5,0,66.7,66.7
volatiletech__authboss,16,5,trivy,8,8,0,8,66.7,66.7,5,3,0,76.9,76.9
volatiletech__authboss,16,5,cdxgen,5,5,0,11,47.6,47.6,5,0,0,100.0,100.0
volatiletech__authboss,16,5,cyclonedx-gomod,6,6,0,10,54.5,54.5,5,1,0,90.9,90.9
volatiletech__sqlboiler,176,44,syft,71,71,0,105,57.5,56.7,44,27,0,76.5,74.8
volatiletech__sqlboiler,176,44,trivy,64,64,0,112,53.3,52.5,44,20,0,81.5,79.6
volatiletech__sqlboiler,176,44,cdxgen,44,44,0,132,40.0,39.1,44,0,0,100.0,97.7
volatiletech__sqlboiler,176,44,cyclonedx-gomod,58,58,0,118,49.6,49.6,44,14,0,86.3,86.3
volodymyrprokopyuk__go-blockchain,48,10,syft,22,22,0,26,62.9,62.9,10,12,0,62.5,62.5
volodymyrprokopyuk__go-blockchain,48,10,trivy,11,11,0,37,37.3,37.3,10,1,0,95.2,95.2
volodymyrprokopyuk__go-blockchain,48,10,cdxgen,10,10,0,38,34.5,34.5,10,0,0,100.0,100.0
volodymyrprokopyuk__go-blockchain,48,10,cyclonedx-gomod,11,11,0,37,37.3,37.3,10,1,0,95.2,95.2
vorlif__spreak,10,1,syft,9,6,3,4,63.2,63.2,1,8,0,20.0,20.0
vorlif__spreak,10,1,trivy,8,5,3,5,55.6,55.6,1,7,0,22.2,22.2
vorlif__spreak,10,1,cdxgen,2,1,1,9,16.7,16.7,1,1,0,66.7,66.7
vorlif__spreak,10,1,cyclonedx-gomod,1,1,0,9,18.2,18.2,1,0,0,100.0,100.0
wI2L__jsondiff,4,4,syft,4,4,0,0,100.0,100.0,4,0,0,100.0,100.0
wI2L__jsondiff,4,4,trivy,4,4,0,0,100.0,100.0,4,0,0,100.0,100.0
wI2L__jsondiff,4,4,cdxgen,4,4,0,0,100.0,100.0,4,0,0,100.0,100.0
wI2L__jsondiff,4,4,cyclonedx-gomod,4,4,0,0,100.0,100.0,4,0,0,100.0,100.0
wabarc__wayback,471,138,syft,180,180,0,291,55.3,54.7,138,42,0,86.8,86.2
wabarc__wayback,471,138,trivy,164,164,0,307,51.7,51.0,138,26,0,91.4,90.7
wabarc__wayback,471,138,cdxgen,138,138,0,333,45.3,45.0,138,0,0,100.0,99.3
wabarc__wayback,471,138,cyclonedx-gomod,163,163,0,308,51.4,51.4,138,25,0,91.7,91.7
wagoodman__dive,148,83,syft,122,122,0,26,90.4,88.9,83,39,0,81.0,79.0
wagoodman__dive,148,83,trivy,109,109,0,39,84.8,83.3,83,26,0,86.5,84.4
wagoodman__dive,148,83,cdxgen,83,83,0,65,71.9,70.1,83,0,0,100.0,97.6
wagoodman__dive,148,83,cyclonedx-gomod,84,84,0,64,72.4,72.4,81,3,2,97.0,97.0
wajox__gobase,92,39,syft,60,60,0,32,78.9,78.9,39,21,0,78.8,78.8
wajox__gobase,92,39,trivy,49,49,0,43,69.5,69.5,39,10,0,88.6,88.6
wajox__gobase,92,39,cdxgen,39,39,0,53,59.5,59.5,39,0,0,100.0,100.0
wajox__gobase,92,39,cyclonedx-gomod,45,45,0,47,65.7,65.7,39,6,0,92.9,92.9
wangyoucao577__go-project-layout,2,2,syft,2,2,0,0,100.0,100.0,2,0,0,100.0,100.0
wangyoucao577__go-project-layout,2,2,trivy,2,2,0,0,100.0,100.0,2,0,0,100.0,100.0
wangyoucao577__go-project-layout,2,2,cdxgen,2,2,0,0,100.0,100.0,2,0,0,100.0,100.0
wangyoucao577__go-project-layout,2,2,cyclonedx-gomod,2,2,0,0,100.0,100.0,2,0,0,100.0,100.0
webhookx-io__webhookx,410,132,syft,195,195,0,215,64.5,61.5,132,63,0,80.7,77.7
webhookx-io__webhookx,410,132,trivy,146,146,0,264,52.5,50.7,132,14,0,95.0,91.4
webhookx-io__webhookx,410,132,cdxgen,132,132,0,278,48.7,48.0,132,0,0,100.0,98.5
webhookx-io__webhookx,410,132,cyclonedx-gomod,132,132,0,278,48.7,48.3,130,2,2,98.5,97.7
wellington__wellington,105,10,syft,12,12,0,93,20.5,20.5,10,2,0,90.9,90.9
wellington__wellington,105,10,trivy,105,105,0,0,100.0,98.1,10,95,0,17.4,17.4
wellington__wellington,105,10,cdxgen,10,10,0,95,17.4,17.4,10,0,0,100.0,100.0
wellington__wellington,105,10,cyclonedx-gomod,12,12,0,93,20.5,20.5,10,2,0,90.9,90.9
wesql__wescale,586,189,syft,317,262,55,324,58.0,51.6,189,128,0,74.7,67.6
wesql__wescale,586,189,trivy,455,352,103,234,67.6,37.3,189,266,0,58.7,28.6
wesql__wescale,586,189,cdxgen,200,191,9,395,48.6,46.8,189,11,0,97.2,94.1
wesql__wescale,586,189,cyclonedx-gomod,207,207,0,379,52.2,52.2,187,20,2,94.4,94.4
whitaker-io__machine,1,1,syft,47,1,46,0,4.2,0.0,1,46,0,4.2,0.0
whitaker-io__machine,1,1,trivy,42,1,41,0,4.7,4.7,1,41,0,4.7,4.7
whitaker-io__machine,1,1,cdxgen,32,1,31,0,6.1,6.1,1,31,0,6.1,6.1
whitaker-io__machine,1,1,cyclonedx-gomod,1,1,0,0,100.0,100.0,1,0,0,100.0,100.0
wisp-trading__wisp,313,120,syft,238,238,0,75,86.4,86.0,120,118,0,67.0,66.5
wisp-trading__wisp,313,120,trivy,142,142,0,171,62.4,62.0,120,22,0,91.6,90.8
wisp-trading__wisp,313,120,cdxgen,120,120,0,193,55.4,55.0,120,0,0,100.0,99.2
wisp-trading__wisp,313,120,cyclonedx-gomod,127,127,0,186,57.7,57.7,117,10,3,94.7,94.7
wkhere__bcl,2,1,syft,2,2,0,0,100.0,100.0,1,1,0,66.7,66.7
wkhere__bcl,2,1,trivy,2,2,0,0,100.0,100.0,1,1,0,66.7,66.7
wkhere__bcl,2,1,cdxgen,1,1,0,1,66.7,66.7,1,0,0,100.0,100.0
wkhere__bcl,2,1,cyclonedx-gomod,1,1,0,1,66.7,66.7,1,0,0,100.0,100.0
wlevene__ini,2,2,syft,2,2,0,0,100.0,100.0,2,0,0,100.0,100.0
wlevene__ini,2,2,trivy,2,2,0,0,100.0,100.0,2,0,0,100.0,100.0
wlevene__ini,2,2,cdxgen,2,2,0,0,100.0,100.0,2,0,0,100.0,100.0
wlevene__ini,2,2,cyclonedx-gomod,2,2,0,0,100.0,100.0,2,0,0,100.0,100.0
wneessen__go-hibp,1,1,syft,1,1,0,0,100.0,100.0,1,0,0,100.0,100.0
wneessen__go-hibp,1,1,trivy,1,1,0,0,100.0,100.0,1,0,0,100.0,100.0
