repo,tool,all_n_tp,all_n_fp,all_n_fn,all_v_tp,all_v_fp,all_v_fn,imp_n_tp,imp_n_fp,imp_n_fn,imp_v_tp,imp_v_fp,imp_v_fn,impT_n_tp,impT_n_fp,impT_n_fn,impT_v_tp,impT_v_fp,impT_v_fn
lucas-clemente__quic-go,cyclonedx-gomod,10,0,18,10,0,18,7,3,0,7,3,0,7,3,5,7,3,5
lucasepe__tbd,syft,36,0,13,36,0,13,21,15,0,21,15,0,26,10,0,26,10,0
lucasepe__tbd,trivy,49,0,0,49,0,0,21,28,0,21,28,0,26,23,0,26,23,0
lucasepe__tbd,cdxgen,21,0,28,21,0,28,21,0,0,21,0,0,21,0,5,21,0,5
lucasepe__tbd,cyclonedx-gomod,23,0,26,23,0,26,21,2,0,21,2,0,21,2,5,21,2,5
luno__workflow,syft,31,124,11,24,188,18,15,140,0,15,197,0,16,139,0,16,196,0
luno__workflow,trivy,25,107,17,19,146,23,15,117,0,15,150,0,16,116,0,16,149,0
luno__workflow,cdxgen,22,43,20,17,61,25,15,50,0,15,63,0,15,50,1,15,63,1
luno__workflow,cyclonedx-gomod,15,0,27,15,0,27,15,0,0,15,0,0,15,0,1,15,0,1
luraproject__lura,syft,44,0,17,44,0,17,26,18,0,26,18,0,26,18,0,26,18,0
luraproject__lura,trivy,37,0,24,37,0,24,26,11,0,26,11,0,26,11,0,26,11,0
luraproject__lura,cdxgen,26,0,35,26,0,35,26,0,0,26,0,0,26,0,0,26,0,0
luraproject__lura,cyclonedx-gomod,37,0,24,37,0,24,26,11,0,26,11,0,26,11,0,26,11,0
lxzan__gws,syft,6,0,1,6,0,1,1,5,0,1,5,0,5,1,0,5,1,0
lxzan__gws,trivy,5,0,2,5,0,2,1,4,0,1,4,0,5,0,0,5,0,0
lxzan__gws,cdxgen,1,0,6,1,0,6,1,0,0,1,0,0,1,0,4,1,0,4
lxzan__gws,cyclonedx-gomod,1,0,6,1,0,6,1,0,0,1,0,0,1,0,4,1,0,4
m-zajac__json2go,syft,8,0,1,8,0,1,3,5,0,3,5,0,7,1,0,7,1,0
m-zajac__json2go,trivy,7,0,2,7,0,2,3,4,0,3,4,0,7,0,0,7,0,0
m-zajac__json2go,cdxgen,3,0,6,3,0,6,3,0,0,3,0,0,3,0,4,3,0,4
m-zajac__json2go,cyclonedx-gomod,3,0,6,3,0,6,3,0,0,3,0,0,3,0,4,3,0,4
m1__go-generate-password,syft,8,0,4,8,0,4,2,6,0,2,6,0,6,2,0,6,2,0
m1__go-generate-password,trivy,7,0,5,7,0,5,2,5,0,2,5,0,6,1,0,6,1,0
m1__go-generate-password,cdxgen,2,0,10,2,0,10,2,0,0,2,0,0,2,0,4,2,0,4
m1__go-generate-password,cyclonedx-gomod,3,0,9,3,0,9,2,1,0,2,1,0,2,1,4,2,1,4
maargenton__go-testpredicate,syft,4,0,4,4,0,4,3,1,0,3,1,0,3,1,0,3,1,0
maargenton__go-testpredicate,trivy,3,0,5,3,0,5,3,0,0,3,0,0,3,0,0,3,0,0
maargenton__go-testpredicate,cdxgen,3,0,5,3,0,5,3,0,0,3,0,0,3,0,0,3,0,0
maargenton__go-testpredicate,cyclonedx-gomod,3,0,5,3,0,5,3,0,0,3,0,0,3,0,0,3,0,0
madflojo__tasks,syft,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
madflojo__tasks,trivy,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
madflojo__tasks,cdxgen,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
madflojo__tasks,cyclonedx-gomod,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
mafredri__cdp,syft,9,0,4,9,0,4,5,4,0,5,4,0,8,1,0,5,4,3
mafredri__cdp,trivy,8,0,5,8,0,5,5,3,0,5,3,0,8,0,0,5,3,3
mafredri__cdp,cdxgen,5,0,8,5,0,8,5,0,0,5,0,0,5,0,3,3,2,5
mafredri__cdp,cyclonedx-gomod,5,0,8,5,0,8,5,0,0,5,0,0,5,0,3,3,2,5
mafulong__godal,syft,17,0,163,17,0,163,10,7,0,10,7,0,8,9,2,4,13,6
mafulong__godal,trivy,180,0,0,180,0,0,10,170,0,10,170,0,8,172,2,4,176,6
mafulong__godal,cdxgen,10,0,170,10,0,170,10,0,0,10,0,0,8,2,2,4,6,6
mafulong__godal,cyclonedx-gomod,10,0,170,10,0,170,10,0,0,10,0,0,8,2,2,4,6,6
maguro__pbf,NO_VER
mailgun__mailgun-go,syft,8,0,69,8,0,69,3,5,0,3,5,0,7,1,0,7,1,0
mailgun__mailgun-go,trivy,7,0,70,7,0,70,3,4,0,3,4,0,7,0,0,7,0,0
mailgun__mailgun-go,cdxgen,3,0,74,3,0,74,3,0,0,3,0,0,3,0,4,3,0,4
mailgun__mailgun-go,cyclonedx-gomod,3,0,74,3,0,74,3,0,0,3,0,0,3,0,4,3,0,4
mantil-io__mantil,syft,109,0,128,109,0,128,85,24,0,85,24,0,90,19,0,90,19,0
mantil-io__mantil,trivy,237,0,0,237,0,0,85,152,0,85,152,0,90,147,0,90,147,0
mantil-io__mantil,cdxgen,48,0,189,48,0,189,45,3,40,45,3,40,47,1,43,47,1,43
mantil-io__mantil,cyclonedx-gomod,91,0,146,91,0,146,85,6,0,85,6,0,85,6,5,85,6,5
manuelbcd__go-openproject,syft,11,0,4,11,0,4,5,6,0,5,6,0,5,6,0,2,9,3
manuelbcd__go-openproject,trivy,11,0,4,11,0,4,5,6,0,5,6,0,5,6,0,2,9,3
manuelbcd__go-openproject,cdxgen,5,0,10,5,0,10,5,0,0,5,0,0,4,1,1,2,3,3
manuelbcd__go-openproject,cyclonedx-gomod,5,0,10,5,0,10,5,0,0,5,0,0,4,1,1,2,3,3
mariocandela__beelzebub,syft,49,0,19,49,0,19,29,20,0,29,20,0,37,12,0,37,12,0
mariocandela__beelzebub,trivy,38,0,30,38,0,30,29,9,0,29,9,0,37,1,0,37,1,0
mariocandela__beelzebub,cdxgen,29,0,39,29,0,39,29,0,0,29,0,0,29,0,8,29,0,8
mariocandela__beelzebub,cyclonedx-gomod,29,0,39,29,0,39,28,1,1,28,1,1,28,1,9,28,1,9
mariomac__gostream,syft,6,0,7,6,0,7,1,5,0,1,5,0,5,1,0,5,1,0
mariomac__gostream,trivy,5,0,8,5,0,8,1,4,0,1,4,0,5,0,0,5,0,0
mariomac__gostream,cdxgen,5,0,8,5,0,8,1,4,0,1,4,0,5,0,0,5,0,0
mariomac__gostream,cyclonedx-gomod,1,0,12,1,0,12,1,0,0,1,0,0,1,0,4,1,0,4
markbates__goth,syft,31,0,13,31,0,13,19,12,0,19,12,0,25,6,0,23,8,2
markbates__goth,trivy,30,0,14,30,0,14,19,11,0,19,11,0,25,5,0,23,7,2
markbates__goth,cdxgen,19,0,25,19,0,25,19,0,0,19,0,0,19,0,6,17,2,8
markbates__goth,cyclonedx-gomod,21,0,23,21,0,23,19,2,0,19,2,0,19,2,6,17,4,8
markfarnan__go-canvas,syft,4,0,3,4,0,3,3,1,0,3,1,0,3,1,0,3,1,0
markfarnan__go-canvas,trivy,7,0,0,7,0,0,3,4,0,3,4,0,3,4,0,3,4,0
markfarnan__go-canvas,cdxgen,3,0,4,3,0,4,3,0,0,3,0,0,3,0,0,3,0,0
markfarnan__go-canvas,cyclonedx-gomod,3,0,4,3,0,4,3,0,0,3,0,0,3,0,0,3,0,0
markphelps__flipt,syft,400,15,329,394,78,335,306,109,0,302,170,4,232,183,60,137,335,155
markphelps__flipt,trivy,342,13,387,337,58,392,306,49,0,302,93,4,230,125,62,133,262,159
markphelps__flipt,cdxgen,NA
markphelps__flipt,cyclonedx-gomod,326,0,403,320,6,409,304,22,2,298,28,8,221,105,71,120,206,172
marlow__marlow,syft,2,0,0,2,0,0,1,1,0,1,1,0,2,0,0,2,0,0
marlow__marlow,trivy,2,0,0,2,0,0,1,1,0,1,1,0,2,0,0,2,0,0
marlow__marlow,cdxgen,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1
marlow__marlow,cyclonedx-gomod,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1
marrow16__valix,syft,9,0,7,9,0,7,4,5,0,4,5,0,8,1,0,8,1,0
marrow16__valix,trivy,8,0,8,8,0,8,4,4,0,4,4,0,8,0,0,8,0,0
marrow16__valix,cdxgen,4,0,12,4,0,12,4,0,0,4,0,0,4,0,4,4,0,4
marrow16__valix,cyclonedx-gomod,4,0,12,4,0,12,4,0,0,4,0,0,4,0,4,4,0,4
maruel__panicparse,syft,5,0,0,5,0,0,4,1,0,4,1,0,5,0,0,5,0,0
maruel__panicparse,trivy,5,0,0,5,0,0,4,1,0,4,1,0,5,0,0,5,0,0
maruel__panicparse,cdxgen,4,0,1,4,0,1,4,0,0,4,0,0,4,0,1,4,0,1
maruel__panicparse,cyclonedx-gomod,4,0,1,4,0,1,4,0,0,4,0,0,4,0,1,4,0,1
marwanhawari__stew,syft,38,0,17,38,0,17,25,13,0,25,13,0,25,13,0,25,13,0
marwanhawari__stew,trivy,27,0,28,27,0,28,25,2,0,25,2,0,25,2,0,25,2,0
marwanhawari__stew,cdxgen,27,0,28,27,0,28,25,2,0,25,2,0,25,2,0,25,2,0
marwanhawari__stew,cyclonedx-gomod,25,0,30,25,0,30,25,0,0,25,0,0,25,0,0,25,0,0
masterzen__winrm,syft,29,0,10,29,0,10,19,10,0,19,10,0,22,7,0,22,7,0
masterzen__winrm,trivy,23,0,16,23,0,16,19,4,0,19,4,0,22,1,0,22,1,0
masterzen__winrm,cdxgen,19,0,20,19,0,20,19,0,0,19,0,0,19,0,3,19,0,3
masterzen__winrm,cyclonedx-gomod,19,0,20,19,0,20,19,0,0,19,0,0,19,0,3,19,0,3
masterzen__winrm-cli,syft,13,0,1,13,0,1,10,3,0,10,3,0,13,0,0,13,0,0
masterzen__winrm-cli,trivy,14,0,0,14,0,0,10,4,0,10,4,0,13,1,0,13,1,0
masterzen__winrm-cli,cdxgen,10,0,4,10,0,4,10,0,0,10,0,0,10,0,3,10,0,3
masterzen__winrm-cli,cyclonedx-gomod,10,0,4,10,0,4,10,0,0,10,0,0,10,0,3,10,0,3
matcornic__hermes,syft,31,0,12,30,1,13,24,7,0,23,8,1,28,3,0,27,4,1
matcornic__hermes,trivy,30,0,13,29,1,14,24,6,0,23,7,1,28,2,0,27,3,1
matcornic__hermes,cdxgen,24,0,19,24,0,19,24,0,0,24,0,0,24,0,4,24,0,4
matcornic__hermes,cyclonedx-gomod,25,0,18,24,1,19,24,1,0,23,2,1,24,1,4,23,2,5
matm__go-nowpayments,syft,7,0,0,7,0,0,6,1,0,6,1,0,6,1,0,6,1,0
matm__go-nowpayments,trivy,6,0,1,6,0,1,6,0,0,6,0,0,6,0,0,6,0,0
matm__go-nowpayments,cdxgen,6,0,1,6,0,1,6,0,0,6,0,0,6,0,0,6,0,0
matm__go-nowpayments,cyclonedx-gomod,5,0,2,5,0,2,5,0,1,5,0,1,5,0,1,5,0,1
matryer__gopherize.me,syft,23,0,77,23,0,77,20,3,0,20,3,0,20,3,0,20,3,0
matryer__gopherize.me,trivy,100,0,0,100,0,0,20,80,0,20,80,0,20,80,0,20,80,0
matryer__gopherize.me,cdxgen,20,0,80,20,0,80,20,0,0,20,0,0,20,0,0,20,0,0
matryer__gopherize.me,cyclonedx-gomod,25,0,75,25,0,75,20,5,0,20,5,0,20,5,0,20,5,0
matryer__moq,syft,5,6,4,5,8,4,3,8,0,3,10,0,4,7,0,4,9,0
matryer__moq,trivy,4,7,5,4,9,5,3,8,0,3,10,0,4,7,0,4,9,0
matryer__moq,cdxgen,3,2,6,3,2,6,3,2,0,3,2,0,3,2,1,3,2,1
matryer__moq,cyclonedx-gomod,3,0,6,3,0,6,3,0,0,3,0,0,3,0,1,3,0,1
mattn__go-adodb,syft,2,0,3,2,0,3,2,0,0,2,0,0,0,2,0,0,2,0
mattn__go-adodb,trivy,5,0,0,5,0,0,2,3,0,2,3,0,0,5,0,0,5,0
mattn__go-adodb,cdxgen,2,0,3,2,0,3,2,0,0,2,0,0,0,2,0,0,2,0
mattn__go-adodb,cyclonedx-gomod,2,0,3,2,0,3,2,0,0,2,0,0,0,2,0,0,2,0
mattn__go-colorable,syft,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0
mattn__go-colorable,trivy,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0
mattn__go-colorable,cdxgen,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0
mattn__go-colorable,cyclonedx-gomod,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0
mattn__go-isatty,syft,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
mattn__go-isatty,trivy,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
mattn__go-isatty,cdxgen,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
mattn__go-isatty,cyclonedx-gomod,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
mattn__go-runewidth,syft,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
mattn__go-runewidth,trivy,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
mattn__go-runewidth,cdxgen,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
mattn__go-runewidth,cyclonedx-gomod,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
mattn__goveralls,syft,4,0,6,4,0,6,2,2,0,2,2,0,2,2,0,2,2,0
mattn__goveralls,trivy,10,0,0,10,0,0,2,8,0,2,8,0,2,8,0,2,8,0
mattn__goveralls,cdxgen,2,0,8,2,0,8,2,0,0,2,0,0,2,0,0,2,0,0
mattn__goveralls,cyclonedx-gomod,2,0,8,2,0,8,2,0,0,2,0,0,2,0,0,2,0,0
matzefriedrich__parsley,syft,14,0,2,14,0,2,8,6,0,8,6,0,12,2,0,11,3,1
matzefriedrich__parsley,trivy,13,0,3,13,0,3,8,5,0,8,5,0,12,1,0,11,2,1
matzefriedrich__parsley,cdxgen,8,0,8,8,0,8,8,0,0,8,0,0,8,0,4,7,1,5
matzefriedrich__parsley,cyclonedx-gomod,9,0,7,9,0,7,8,1,0,8,1,0,8,1,4,7,2,5
maxbolgarin__abstract,syft,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
maxbolgarin__abstract,trivy,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
maxbolgarin__abstract,cdxgen,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
maxbolgarin__abstract,cyclonedx-gomod,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
maxbrunsfeld__counterfeiter,syft,13,3,7,13,3,7,4,12,0,4,12,0,9,7,0,3,13,6
maxbrunsfeld__counterfeiter,trivy,10,3,10,10,3,10,4,9,0,4,9,0,9,4,0,3,10,6
maxbrunsfeld__counterfeiter,cdxgen,4,0,16,4,0,16,4,0,0,4,0,0,4,0,5,0,4,9
maxbrunsfeld__counterfeiter,cyclonedx-gomod,4,0,16,4,0,16,4,0,0,4,0,0,4,0,5,0,4,9
maxclaus__gaper,syft,16,0,4,16,0,4,9,7,0,9,7,0,14,2,0,14,2,0
maxclaus__gaper,trivy,20,0,0,20,0,0,9,11,0,9,11,0,14,6,0,14,6,0
maxclaus__gaper,cdxgen,9,0,11,9,0,11,9,0,0,9,0,0,9,0,5,9,0,5
maxclaus__gaper,cyclonedx-gomod,10,0,10,10,0,10,9,1,0,9,1,0,9,1,5,9,1,5
mdempsky__unconvert,syft,5,0,4,5,0,4,4,1,0,4,1,0,4,1,0,4,1,0
mdempsky__unconvert,trivy,4,0,5,4,0,5,4,0,0,4,0,0,4,0,0,4,0,0
mdempsky__unconvert,cdxgen,4,0,5,4,0,5,4,0,0,4,0,0,4,0,0,4,0,0
mdempsky__unconvert,cyclonedx-gomod,4,0,5,4,0,5,4,0,0,4,0,0,4,0,0,4,0,0
mdlayher__arp,syft,8,0,4,8,0,4,7,1,0,7,1,0,7,1,0,7,1,0
mdlayher__arp,trivy,7,0,5,7,0,5,7,0,0,7,0,0,7,0,0,7,0,0
mdlayher__arp,cdxgen,7,0,5,7,0,5,7,0,0,7,0,0,7,0,0,7,0,0
mdlayher__arp,cyclonedx-gomod,7,0,5,7,0,5,7,0,0,7,0,0,7,0,0,7,0,0
mdlayher__dhcp6,syft,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
mdlayher__dhcp6,trivy,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
mdlayher__dhcp6,cdxgen,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
mdlayher__dhcp6,cyclonedx-gomod,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
mdlayher__ethernet,syft,8,0,2,8,0,2,6,2,0,6,2,0,6,2,0,6,2,0
mdlayher__ethernet,trivy,10,0,0,10,0,0,6,4,0,6,4,0,6,4,0,6,4,0
mdlayher__ethernet,cdxgen,6,0,4,6,0,4,6,0,0,6,0,0,6,0,0,6,0,0
mdlayher__ethernet,cyclonedx-gomod,6,0,4,6,0,4,6,0,0,6,0,0,6,0,0,6,0,0
megaease__easegress,syft,428,1,341,428,1,341,320,109,0,320,109,0,346,83,0,311,118,35
megaease__easegress,trivy,372,1,397,372,1,397,320,53,0,320,53,0,346,27,0,311,62,35
megaease__easegress,cdxgen,320,0,449,320,0,449,320,0,0,320,0,0,318,2,28,294,26,52
megaease__easegress,cyclonedx-gomod,328,0,441,328,0,441,317,11,3,317,11,3,315,13,31,292,36,54
megaease__easeprobe,syft,121,0,37,121,0,37,94,27,0,94,27,0,66,55,6,17,104,55
megaease__easeprobe,trivy,101,0,57,101,0,57,94,7,0,94,7,0,66,35,6,17,84,55
megaease__easeprobe,cdxgen,94,0,64,94,0,64,94,0,0,94,0,0,63,31,9,15,79,57
megaease__easeprobe,cyclonedx-gomod,98,0,60,98,0,60,94,4,0,94,4,0,63,35,9,15,83,57
mehanizm__airtable,syft,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
mehanizm__airtable,trivy,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
mehanizm__airtable,cdxgen,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
mehanizm__airtable,cyclonedx-gomod,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
mehdihadeli__Go-MediatR,syft,9,33,4,9,34,4,1,41,0,1,42,0,5,37,0,5,38,0
mehdihadeli__Go-MediatR,trivy,8,32,5,7,33,6,1,39,0,1,39,0,5,35,0,5,35,0
mehdihadeli__Go-MediatR,cdxgen,2,28,11,2,28,11,1,29,0,1,29,0,2,28,3,2,28,3
mehdihadeli__Go-MediatR,cyclonedx-gomod,1,0,12,1,0,12,1,0,0,1,0,0,1,0,4,1,0,4
mehdipourfar__webp-server,syft,9,0,6,9,0,6,7,2,0,7,2,0,8,1,0,8,1,0
mehdipourfar__webp-server,trivy,15,0,0,15,0,0,7,8,0,7,8,0,8,7,0,8,7,0
mehdipourfar__webp-server,cdxgen,7,0,8,7,0,8,7,0,0,7,0,0,7,0,1,7,0,1
mehdipourfar__webp-server,cyclonedx-gomod,7,0,8,7,0,8,7,0,0,7,0,0,7,0,1,7,0,1
mehrdadrad__mylg,syft,21,9,5,21,9,5,20,10,0,20,10,0,0,30,0,0,30,0
mehrdadrad__mylg,trivy,26,10,0,26,10,0,20,16,0,20,16,0,0,36,0,0,36,0
mehrdadrad__mylg,cdxgen,20,0,6,20,0,6,20,0,0,20,0,0,0,20,0,0,20,0
mehrdadrad__mylg,cyclonedx-gomod,20,0,6,20,0,6,20,0,0,20,0,0,0,20,0,0,20,0
mehrdadrad__tcpdog,syft,55,3,37,55,3,37,42,16,0,42,16,0,44,14,0,39,19,5
mehrdadrad__tcpdog,trivy,92,7,0,92,7,0,42,57,0,42,57,0,44,55,0,39,60,5
mehrdadrad__tcpdog,cdxgen,41,1,51,41,1,51,42,0,0,42,0,0,41,1,3,36,6,8
mehrdadrad__tcpdog,cyclonedx-gomod,40,2,52,40,2,52,41,1,1,41,1,1,40,2,4,36,6,8
melvinodsa__go-iam,syft,71,0,26,71,0,26,60,11,0,60,11,0,60,11,0,60,11,0
melvinodsa__go-iam,trivy,60,0,37,60,0,37,60,0,0,60,0,0,60,0,0,60,0,0
melvinodsa__go-iam,cdxgen,60,0,37,60,0,37,60,0,0,60,0,0,60,0,0,60,0,0
melvinodsa__go-iam,cyclonedx-gomod,60,0,37,60,0,37,60,0,0,60,0,0,60,0,0,60,0,0
mennanov__limiters,syft,116,0,72,116,0,72,55,61,0,55,61,0,69,47,0,69,47,0
mennanov__limiters,trivy,71,0,117,71,0,117,55,16,0,55,16,0,69,2,0,69,2,0
mennanov__limiters,cdxgen,55,0,133,55,0,133,55,0,0,55,0,0,55,0,14,55,0,14
mennanov__limiters,cyclonedx-gomod,57,0,131,57,0,131,55,2,0,55,2,0,55,2,14,55,2,14
mewkiz__flac,syft,4,0,5,4,0,5,3,1,0,3,1,0,3,1,0,3,1,0
mewkiz__flac,trivy,3,0,6,3,0,6,3,0,0,3,0,0,3,0,0,3,0,0
mewkiz__flac,cdxgen,3,0,6,3,0,6,3,0,0,3,0,0,3,0,0,3,0,0
mewkiz__flac,cyclonedx-gomod,3,0,6,3,0,6,3,0,0,3,0,0,3,0,0,3,0,0
mfridman__tparse,syft,22,0,2,22,0,2,14,8,0,14,8,0,18,4,0,17,5,1
mfridman__tparse,trivy,18,0,6,18,0,6,14,4,0,14,4,0,18,0,0,17,1,1
mfridman__tparse,cdxgen,14,0,10,14,0,10,14,0,0,14,0,0,14,0,4,14,0,4
mfridman__tparse,cyclonedx-gomod,14,0,10,14,0,10,14,0,0,14,0,0,14,0,4,14,0,4
mgechev__revive,syft,17,228,1,17,233,1,14,231,0,14,236,0,14,231,0,7,243,7
mgechev__revive,trivy,16,204,2,15,209,3,14,206,0,14,210,0,14,206,0,7,217,7
mgechev__revive,cdxgen,16,201,2,15,206,3,14,203,0,14,207,0,14,203,0,7,214,7
mgechev__revive,cyclonedx-gomod,14,0,4,14,0,4,14,0,0,14,0,0,14,0,0,5,9,9
mgtv-tech__jetcache-go,syft,40,0,21,40,0,21,19,21,0,19,21,0,33,7,0,33,7,0
mgtv-tech__jetcache-go,trivy,33,0,28,33,0,28,19,14,0,19,14,0,33,0,0,33,0,0
mgtv-tech__jetcache-go,cdxgen,19,0,42,19,0,42,19,0,0,19,0,0,19,0,14,19,0,14
mgtv-tech__jetcache-go,cyclonedx-gomod,19,0,42,19,0,42,19,0,0,19,0,0,19,0,14,19,0,14
mholt__archives,syft,26,0,55,26,0,55,19,7,0,19,7,0,18,8,0,10,16,8
mholt__archives,trivy,19,0,62,19,0,62,19,0,0,19,0,0,18,1,0,10,9,8
mholt__archives,cdxgen,19,0,62,19,0,62,19,0,0,19,0,0,18,1,0,10,9,8
mholt__archives,cyclonedx-gomod,19,0,62,19,0,62,19,0,0,19,0,0,18,1,0,10,9,8
micro__go-micro,syft,128,1,125,128,3,125,85,44,0,85,46,0,99,30,0,99,32,0
micro__go-micro,trivy,106,1,147,106,1,147,85,22,0,85,22,0,99,8,0,99,8,0
micro__go-micro,cdxgen,85,0,168,85,0,168,85,0,0,85,0,0,85,0,14,85,0,14
micro__go-micro,cyclonedx-gomod,88,0,165,88,0,165,85,3,0,85,3,0,85,3,14,85,3,14
microcosm-cc__bluemonday,syft,3,0,4,3,0,4,3,0,0,3,0,0,3,0,0,3,0,0
microcosm-cc__bluemonday,trivy,3,0,4,3,0,4,3,0,0,3,0,0,3,0,0,3,0,0
microcosm-cc__bluemonday,cdxgen,3,0,4,3,0,4,3,0,0,3,0,0,3,0,0,3,0,0
microcosm-cc__bluemonday,cyclonedx-gomod,3,0,4,3,0,4,3,0,0,3,0,0,3,0,0,3,0,0
miekg__dns,syft,5,0,6,5,0,6,2,3,0,2,3,0,3,2,0,0,5,3
miekg__dns,trivy,5,0,6,5,0,6,2,3,0,2,3,0,3,2,0,0,5,3
miekg__dns,cdxgen,2,0,9,2,0,9,2,0,0,2,0,0,2,0,1,0,2,3
miekg__dns,cyclonedx-gomod,5,0,6,5,0,6,2,3,0,2,3,0,3,2,0,0,5,3
miguelmota__golang-for-nodejs-developers,syft,14,6,50,10,11,54,9,11,0,7,14,2,9,11,0,7,14,2
miguelmota__golang-for-nodejs-developers,trivy,64,132,0,48,149,16,9,187,0,7,190,2,9,187,0,7,190,2
miguelmota__golang-for-nodejs-developers,cdxgen,5,1,59,5,1,59,4,2,5,4,2,5,4,2,5,4,2,5
miguelmota__golang-for-nodejs-developers,cyclonedx-gomod,9,0,55,7,2,57,9,0,0,7,2,2,9,0,0,7,2,2
mikekonan__go-types,syft,9,0,3,9,0,3,4,5,0,4,5,0,4,5,0,4,5,0
mikekonan__go-types,trivy,5,0,7,5,0,7,4,1,0,4,1,0,4,1,0,4,1,0
mikekonan__go-types,cdxgen,4,0,8,4,0,8,4,0,0,4,0,0,4,0,0,4,0,0
mikekonan__go-types,cyclonedx-gomod,4,0,8,4,0,8,4,0,0,4,0,0,4,0,0,4,0,0
mikestefanello__backlite,syft,5,0,11,5,0,11,2,3,0,2,3,0,5,0,0,5,0,0
mikestefanello__backlite,trivy,5,0,11,5,0,11,2,3,0,2,3,0,5,0,0,5,0,0
mikestefanello__backlite,cdxgen,2,0,14,2,0,14,2,0,0,2,0,0,2,0,3,2,0,3
mikestefanello__backlite,cyclonedx-gomod,2,0,14,2,0,14,2,0,0,2,0,0,2,0,3,2,0,3
mikestefanello__pagoda,syft,67,0,30,67,0,30,55,12,0,55,12,0,56,11,1,29,38,28
mikestefanello__pagoda,trivy,59,0,38,59,0,38,55,4,0,55,4,0,56,3,1,29,30,28
mikestefanello__pagoda,cdxgen,55,0,42,55,0,42,55,0,0,55,0,0,54,1,3,27,28,30
mikestefanello__pagoda,cyclonedx-gomod,55,0,42,55,0,42,55,0,0,55,0,0,54,1,3,27,28,30
miku__zek,syft,3,0,6,3,0,6,3,0,0,3,0,0,3,0,0,3,0,0
miku__zek,trivy,3,0,6,3,0,6,3,0,0,3,0,0,3,0,0,3,0,0
miku__zek,cdxgen,3,0,6,3,0,6,3,0,0,3,0,0,3,0,0,3,0,0
miku__zek,cyclonedx-gomod,3,0,6,3,0,6,3,0,0,3,0,0,3,0,0,3,0,0
milad-abbasi__gonfig,syft,7,0,1,7,0,1,3,4,0,3,4,0,6,1,1,6,1,1
milad-abbasi__gonfig,trivy,8,1,0,7,2,1,3,6,0,3,6,0,6,3,1,5,4,2
milad-abbasi__gonfig,cdxgen,3,0,5,3,0,5,3,0,0,3,0,0,3,0,4,3,0,4
milad-abbasi__gonfig,cyclonedx-gomod,3,0,5,3,0,5,3,0,0,3,0,0,3,0,4,3,0,4
miladibra10__vjson,syft,12,0,1,12,0,1,7,5,0,7,5,0,11,1,0,11,1,0
miladibra10__vjson,trivy,11,0,2,11,0,2,7,4,0,7,4,0,11,0,0,11,0,0
miladibra10__vjson,cdxgen,7,0,6,7,0,6,7,0,0,7,0,0,7,0,4,7,0,4
miladibra10__vjson,cyclonedx-gomod,7,0,6,7,0,6,7,0,0,7,0,0,7,0,4,7,0,4
milosgajdos__go-estimate,syft,23,0,29,23,0,29,13,10,0,13,10,0,17,6,0,7,16,10
milosgajdos__go-estimate,trivy,18,0,34,18,0,34,13,5,0,13,5,0,17,1,0,7,11,10
milosgajdos__go-estimate,cdxgen,13,0,39,13,0,39,13,0,0,13,0,0,13,0,4,3,10,14
