repo,tool,n_all_tp,n_all_fp,n_all_fn,n_imp_tp,n_imp_fp,n_imp_fn,n_impT_tp,n_impT_fp,n_impT_fn,v_all_tp,v_all_fp,v_all_fn,v_imp_tp,v_imp_fp,v_imp_fn,v_impT_tp,v_impT_fp,v_impT_fn,fp_test,fp_otherOS,fp_direct_unused,fp_indirect_unused,fp_gosum_only,fp_sibling
go-playground__log,syft,4,0,4,4,0,0,4,0,0,4,0,4,4,0,0,4,0,0,0,0,0,0,0,0
go-playground__log,trivy,4,0,4,4,0,0,4,0,0,4,0,4,4,0,0,4,0,0,0,0,0,0,0,0
go-playground__log,cdxgen,4,0,4,4,0,0,4,0,0,4,0,4,4,0,0,4,0,0,0,0,0,0,0,0
go-playground__log,cyclonedx-gomod,4,0,4,4,0,0,4,0,0,4,0,4,4,0,0,4,0,0,0,0,0,0,0,0
o1egl__govatar,syft,9,0,3,4,5,0,8,1,0,9,0,3,4,5,0,8,1,0,4,0,0,0,1,0
o1egl__govatar,trivy,12,1,0,4,9,0,8,5,0,12,1,0,4,9,0,8,5,0,4,0,0,0,5,0
o1egl__govatar,cdxgen,4,0,8,4,0,0,4,0,4,4,0,8,4,0,0,4,0,4,0,0,0,0,0,0
o1egl__govatar,cyclonedx-gomod,4,0,8,4,0,0,4,0,4,4,0,8,4,0,0,4,0,4,0,0,0,0,0,0
slack-io__slacker,syft,11,0,1,5,6,0,5,6,0,11,0,1,5,6,0,5,6,0,0,0,0,0,6,0
slack-io__slacker,trivy,5,0,7,5,0,0,5,0,0,5,0,7,5,0,0,5,0,0,0,0,0,0,0,0
slack-io__slacker,cdxgen,5,0,7,5,0,0,5,0,0,5,0,7,5,0,0,5,0,0,0,0,0,0,0,0
slack-io__slacker,cyclonedx-gomod,5,0,7,5,0,0,5,0,0,5,0,7,5,0,0,5,0,0,0,0,0,0,0,0
uber-go__mock,syft,10,5,4,4,11,0,8,7,0,10,5,4,4,11,0,8,7,0,4,0,0,0,2,5
uber-go__mock,trivy,8,5,6,4,9,0,8,5,0,8,5,6,4,9,0,8,5,0,4,0,0,0,0,5
uber-go__mock,cdxgen,4,1,10,4,1,0,4,1,4,4,1,10,4,1,0,4,1,4,0,0,0,0,0,1
uber-go__mock,cyclonedx-gomod,4,0,10,4,0,0,4,0,4,4,0,10,4,0,0,4,0,4,0,0,0,0,0,0
miniscruff__changie,syft,54,0,8,43,11,0,43,11,0,54,0,8,43,11,0,43,11,0,0,2,0,1,8,0
miniscruff__changie,trivy,46,0,16,43,3,0,43,3,0,46,0,16,43,3,0,43,3,0,0,2,0,1,0,0
miniscruff__changie,cdxgen,43,0,19,43,0,0,43,0,0,43,0,19,43,0,0,43,0,0,0,0,0,0,0,0
miniscruff__changie,cyclonedx-gomod,45,0,17,43,2,0,43,2,0,45,0,17,43,2,0,43,2,0,0,2,0,0,0,0
PaddleHQ__go-aws-ssm,syft,7,0,4,3,4,0,3,4,0,7,0,4,3,4,0,3,4,0,0,0,0,1,3,0
PaddleHQ__go-aws-ssm,trivy,4,0,7,3,1,0,3,1,0,4,0,7,3,1,0,3,1,0,0,0,0,1,0,0
PaddleHQ__go-aws-ssm,cdxgen,3,0,8,3,0,0,3,0,0,3,0,8,3,0,0,3,0,0,0,0,0,0,0,0
PaddleHQ__go-aws-ssm,cyclonedx-gomod,3,0,8,3,0,0,3,0,0,3,0,8,3,0,0,3,0,0,0,0,0,0,0,0
arxdsilva__golang-ifood-sdk,syft,17,0,1,8,9,0,9,8,0,17,0,1,8,9,0,9,8,0,1,0,0,2,6,0
arxdsilva__golang-ifood-sdk,trivy,11,0,7,8,3,0,9,2,0,11,0,7,8,3,0,9,2,0,1,0,0,2,0,0
arxdsilva__golang-ifood-sdk,cdxgen,8,0,10,8,0,0,8,0,1,8,0,10,8,0,0,8,0,1,0,0,0,0,0,0
arxdsilva__golang-ifood-sdk,cyclonedx-gomod,7,0,11,7,0,1,7,0,2,7,0,11,7,0,1,7,0,2,0,0,0,0,0,0
go-external-config__consul,syft,42,0,61,21,21,0,21,21,0,42,0,61,21,21,0,21,21,0,0,0,0,2,19,0
go-external-config__consul,trivy,23,0,80,21,2,0,21,2,0,23,0,80,21,2,0,21,2,0,0,0,0,2,0,0
go-external-config__consul,cdxgen,21,0,82,21,0,0,21,0,0,21,0,82,21,0,0,21,0,0,0,0,0,0,0,0
go-external-config__consul,cyclonedx-gomod,22,0,81,21,1,0,21,1,0,22,0,81,21,1,0,21,1,0,0,0,0,1,0,0
arch-go__arch-go,syft,42,0,60,26,16,0,27,15,0,42,0,60,26,16,0,27,15,0,1,1,0,8,6,0
arch-go__arch-go,trivy,36,0,66,26,10,0,27,9,0,36,0,66,26,10,0,27,9,0,1,1,0,8,0,0
arch-go__arch-go,cdxgen,26,0,76,26,0,0,26,0,1,26,0,76,26,0,0,26,0,1,0,0,0,0,0,0
arch-go__arch-go,cyclonedx-gomod,27,0,75,24,3,2,24,3,3,27,0,75,24,3,2,24,3,3,0,1,0,2,0,0
1set__starlet,syft,24,13,1,12,25,0,12,25,0,24,18,1,12,30,0,12,30,0,0,0,0,0,11,14
1set__starlet,trivy,13,13,12,12,14,0,12,14,0,13,16,12,12,17,0,12,17,0,0,0,0,0,0,14
1set__starlet,cdxgen,13,10,12,12,11,0,12,11,0,13,13,12,12,14,0,12,14,0,0,0,0,0,0,11
1set__starlet,cyclonedx-gomod,12,0,13,12,0,0,12,0,0,12,0,13,12,0,0,12,0,0,0,0,0,0,0,0
theckman__yacspin,syft,7,0,1,6,1,0,7,0,0,7,0,1,6,1,0,7,0,0,1,0,0,0,0,0
theckman__yacspin,trivy,7,0,1,6,1,0,7,0,0,7,0,1,6,1,0,7,0,0,1,0,0,0,0,0
theckman__yacspin,cdxgen,6,0,2,6,0,0,6,0,1,6,0,2,6,0,0,6,0,1,0,0,0,0,0,0
theckman__yacspin,cyclonedx-gomod,6,0,2,6,0,0,6,0,1,6,0,2,6,0,0,6,0,1,0,0,0,0,0,0
alesr__templator,syft,6,0,4,1,5,0,5,1,0,6,0,4,1,5,0,5,1,0,4,0,0,0,1,0
alesr__templator,trivy,5,0,5,1,4,0,5,0,0,5,0,5,1,4,0,5,0,0,4,0,0,0,0,0
alesr__templator,cdxgen,1,0,9,1,0,0,1,0,4,1,0,9,1,0,0,1,0,4,0,0,0,0,0,0
alesr__templator,cyclonedx-gomod,1,0,9,1,0,0,1,0,4,1,0,9,1,0,0,1,0,4,0,0,0,0,0,0
catchplay__scaffold,syft,7,0,1,2,5,0,6,1,0,7,0,1,2,5,0,6,1,0,4,0,0,0,0,1
catchplay__scaffold,trivy,6,0,2,2,4,0,6,0,0,6,0,2,2,4,0,6,0,0,4,0,0,0,0,0
catchplay__scaffold,cdxgen,2,0,6,2,0,0,2,0,4,2,0,6,2,0,0,2,0,4,0,0,0,0,0,0
catchplay__scaffold,cyclonedx-gomod,2,0,6,2,0,0,2,0,4,2,0,6,2,0,0,2,0,4,0,0,0,0,0,0
ferama__rospo,syft,34,0,10,22,12,0,22,12,0,34,0,10,22,12,0,22,12,0,0,2,0,6,4,0
ferama__rospo,trivy,30,0,14,22,8,0,22,8,0,30,0,14,22,8,0,22,8,0,0,2,0,6,0,0
ferama__rospo,cdxgen,22,0,22,22,0,0,22,0,0,22,0,22,22,0,0,22,0,0,0,0,0,0,0,0
ferama__rospo,cyclonedx-gomod,27,0,17,22,5,0,22,5,0,27,0,17,22,5,0,22,5,0,0,2,0,3,0,0
bokwoon95__go-structured-query,syft,12,0,96,9,3,0,12,0,0,12,0,96,9,3,0,12,0,0,3,0,0,0,0,0
bokwoon95__go-structured-query,trivy,108,0,0,9,99,0,12,96,0,108,0,0,9,99,0,12,96,0,3,1,0,0,95,0
bokwoon95__go-structured-query,cdxgen,9,0,99,9,0,0,9,0,3,9,0,99,9,0,0,9,0,3,0,0,0,0,0,0
bokwoon95__go-structured-query,cyclonedx-gomod,10,0,98,9,1,0,9,1,3,10,0,98,9,1,0,9,1,3,0,1,0,0,0,0
ncruces__zenity,syft,12,0,3,1,11,0,2,10,0,12,0,3,1,11,0,2,10,0,1,2,3,1,4,0
ncruces__zenity,trivy,8,0,7,1,7,0,2,6,0,8,0,7,1,7,0,2,6,0,1,2,3,1,0,0
ncruces__zenity,cdxgen,1,0,14,1,0,0,1,0,1,1,0,14,1,0,0,1,0,1,0,0,0,0,0,0
ncruces__zenity,cyclonedx-gomod,7,0,8,1,6,0,1,6,1,7,0,8,1,6,0,1,6,1,0,2,3,1,0,0
jmattheis__goverter,syft,10,3,12,4,9,0,8,5,0,10,4,12,4,10,0,8,6,0,4,0,0,0,2,3
jmattheis__goverter,trivy,9,5,13,4,10,0,8,6,0,8,6,14,4,10,0,8,6,0,4,0,0,0,1,5
jmattheis__goverter,cdxgen,4,2,18,4,2,0,4,2,4,4,2,18,4,2,0,4,2,4,0,0,0,0,0,2
jmattheis__goverter,cyclonedx-gomod,4,0,18,4,0,0,4,0,4,4,0,18,4,0,0,4,0,4,0,0,0,0,0,0
fogfish__dynamo,syft,34,0,2,29,5,0,30,4,0,34,0,2,29,5,0,30,4,0,1,0,0,0,4,0
fogfish__dynamo,trivy,30,0,6,29,1,0,30,0,0,30,0,6,29,1,0,30,0,0,1,0,0,0,0,0
fogfish__dynamo,cdxgen,29,0,7,29,0,0,29,0,1,29,0,7,29,0,0,29,0,1,0,0,0,0,0,0
fogfish__dynamo,cyclonedx-gomod,29,0,7,29,0,0,29,0,1,29,0,7,29,0,0,29,0,1,0,0,0,0,0,0
kak-tus__nan,syft,18,0,3,9,9,0,13,5,0,18,0,3,9,9,0,13,5,0,4,0,0,1,4,0
kak-tus__nan,trivy,21,0,0,9,12,0,13,8,0,21,0,0,9,12,0,13,8,0,4,0,0,1,7,0
kak-tus__nan,cdxgen,9,0,12,9,0,0,9,0,4,9,0,12,9,0,0,9,0,4,0,0,0,0,0,0
kak-tus__nan,cyclonedx-gomod,9,0,12,9,0,0,9,0,4,9,0,12,9,0,0,9,0,4,0,0,0,0,0,0
dustinblackman__gomodrun,syft,35,412,8,6,441,0,15,432,0,23,431,20,6,448,0,15,439,0,9,0,1,2,16,413
dustinblackman__gomodrun,trivy,32,414,11,6,440,0,15,431,0,20,433,23,6,447,0,15,438,0,9,0,1,2,13,415
dustinblackman__gomodrun,cdxgen,32,413,11,6,439,0,15,430,0,20,432,23,6,446,0,15,437,0,9,0,1,2,13,414
dustinblackman__gomodrun,cyclonedx-gomod,7,0,36,6,1,0,6,1,9,7,0,36,6,1,0,6,1,9,0,0,1,0,0,0
goccmack__gocc,syft,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
goccmack__gocc,trivy,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
goccmack__gocc,cdxgen,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
goccmack__gocc,cyclonedx-gomod,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
appleboy__drone-scp,syft,21,0,5,15,6,0,19,2,0,21,0,5,15,6,0,19,2,0,4,0,0,0,2,0
appleboy__drone-scp,trivy,19,0,7,15,4,0,19,0,0,19,0,7,15,4,0,19,0,0,4,0,0,0,0,0
appleboy__drone-scp,cdxgen,15,0,11,15,0,0,15,0,4,15,0,11,15,0,0,15,0,4,0,0,0,0,0,0
appleboy__drone-scp,cyclonedx-gomod,15,0,11,15,0,0,15,0,4,15,0,11,15,0,0,15,0,4,0,0,0,0,0,0
viney-shih__go-lock,syft,6,0,1,1,5,0,5,1,0,6,0,1,1,5,0,5,1,0,4,0,0,0,1,0
viney-shih__go-lock,trivy,7,0,0,1,6,0,5,2,0,7,0,0,1,6,0,5,2,0,4,0,0,0,2,0
viney-shih__go-lock,cdxgen,1,0,6,1,0,0,1,0,4,1,0,6,1,0,0,1,0,4,0,0,0,0,0,0
viney-shih__go-lock,cyclonedx-gomod,1,0,6,1,0,0,1,0,4,1,0,6,1,0,0,1,0,4,0,0,0,0,0,0
twharmon__gosql,syft,3,0,0,1,2,0,3,0,0,3,0,0,1,2,0,3,0,0,2,0,0,0,0,0
twharmon__gosql,trivy,3,0,0,1,2,0,3,0,0,3,0,0,1,2,0,3,0,0,2,0,0,0,0,0
twharmon__gosql,cdxgen,1,0,2,1,0,0,1,0,2,1,0,2,1,0,0,1,0,2,0,0,0,0,0,0
twharmon__gosql,cyclonedx-gomod,1,0,2,1,0,0,1,0,2,1,0,2,1,0,0,1,0,2,0,0,0,0,0,0
containrrr__shoutrrr,syft,54,0,11,29,25,0,30,24,0,54,0,11,29,25,0,30,24,0,1,1,0,3,20,0
containrrr__shoutrrr,trivy,34,0,31,29,5,0,30,4,0,34,0,31,29,5,0,30,4,0,1,1,0,3,0,0
containrrr__shoutrrr,cdxgen,29,0,36,29,0,0,29,0,1,29,0,36,29,0,0,29,0,1,0,0,0,0,0,0
containrrr__shoutrrr,cyclonedx-gomod,32,0,33,29,3,0,29,3,1,32,0,33,29,3,0,29,3,1,0,1,0,2,0,0
marwanhawari__stew,syft,38,0,17,25,13,0,25,13,0,38,0,17,25,13,0,25,13,0,0,0,0,2,11,0
marwanhawari__stew,trivy,27,0,28,25,2,0,25,2,0,27,0,28,25,2,0,25,2,0,0,0,0,2,0,0
marwanhawari__stew,cdxgen,27,0,28,25,2,0,25,2,0,27,0,28,25,2,0,25,2,0,0,0,0,2,0,0
marwanhawari__stew,cyclonedx-gomod,25,0,30,25,0,0,25,0,0,25,0,30,25,0,0,25,0,0,0,0,0,0,0,0
coregx__fursy,syft,2,74,0,2,74,0,2,74,0,2,77,0,2,77,0,2,77,0,0,0,0,0,0,74
coregx__fursy,trivy,2,50,0,2,50,0,2,50,0,2,52,0,2,52,0,2,52,0,0,0,0,0,0,50
coregx__fursy,cdxgen,2,51,0,2,51,0,2,51,0,2,53,0,2,53,0,2,53,0,0,0,0,0,0,51
coregx__fursy,cyclonedx-gomod,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0
maruel__panicparse,syft,5,0,0,4,1,0,5,0,0,5,0,0,4,1,0,5,0,0,1,0,0,0,0,0
maruel__panicparse,trivy,5,0,0,4,1,0,5,0,0,5,0,0,4,1,0,5,0,0,1,0,0,0,0,0
maruel__panicparse,cdxgen,4,0,1,4,0,0,4,0,1,4,0,1,4,0,0,4,0,1,0,0,0,0,0,0
maruel__panicparse,cyclonedx-gomod,4,0,1,4,0,0,4,0,1,4,0,1,4,0,0,4,0,1,0,0,0,0,0,0
go-co-op__gocron,syft,11,3,3,3,11,0,8,6,0,11,5,3,3,13,0,8,8,0,5,0,0,2,1,3
go-co-op__gocron,trivy,10,3,4,3,10,0,8,5,0,10,4,4,3,11,0,8,6,0,5,0,0,2,0,3
go-co-op__gocron,cdxgen,3,2,11,3,2,0,3,2,5,3,3,11,3,3,0,3,3,5,0,0,0,0,0,2
go-co-op__gocron,cyclonedx-gomod,3,0,11,3,0,0,3,0,5,3,0,11,3,0,0,3,0,5,0,0,0,0,0,0
ariga__atlas,syft,29,93,8,17,105,0,18,104,0,26,102,11,17,111,0,18,110,0,1,0,0,4,2,98
ariga__atlas,trivy,27,76,10,17,86,0,18,85,0,24,83,13,17,90,0,18,89,0,1,0,0,4,0,81
ariga__atlas,cdxgen,22,71,15,17,76,0,18,75,0,19,77,18,17,79,0,18,78,0,1,0,0,0,0,75
ariga__atlas,cyclonedx-gomod,17,0,20,17,0,0,17,0,1,17,0,20,17,0,0,17,0,1,0,0,0,0,0,0
consbio__mbtileserver,syft,27,0,8,21,6,0,21,6,0,27,0,8,21,6,0,21,6,0,0,1,0,0,5,0
consbio__mbtileserver,trivy,22,0,13,21,1,0,21,1,0,22,0,13,21,1,0,21,1,0,0,1,0,0,0,0
consbio__mbtileserver,cdxgen,21,0,14,21,0,0,21,0,0,21,0,14,21,0,0,21,0,0,0,0,0,0,0,0
consbio__mbtileserver,cyclonedx-gomod,22,0,13,21,1,0,21,1,0,22,0,13,21,1,0,21,1,0,0,1,0,0,0,0
bsm__redislock,syft,10,0,1,3,7,0,3,7,0,10,0,1,3,7,0,3,7,0,0,0,0,0,7,0
bsm__redislock,trivy,3,0,8,3,0,0,3,0,0,3,0,8,3,0,0,3,0,0,0,0,0,0,0,0
bsm__redislock,cdxgen,3,0,8,3,0,0,3,0,0,3,0,8,3,0,0,3,0,0,0,0,0,0,0,0
bsm__redislock,cyclonedx-gomod,3,0,8,3,0,0,3,0,0,3,0,8,3,0,0,3,0,0,0,0,0,0,0,0
kcmvp__gob,syft,26,0,13,19,7,0,19,7,0,26,0,13,19,7,0,19,7,0,0,1,1,5,0,0
kcmvp__gob,trivy,26,0,13,19,7,0,19,7,0,26,0,13,19,7,0,19,7,0,0,1,1,5,0,0
kcmvp__gob,cdxgen,26,0,13,19,7,0,19,7,0,26,0,13,19,7,0,19,7,0,0,1,1,5,0,0
kcmvp__gob,cyclonedx-gomod,NA
alexeyco__pig,syft,18,0,12,9,9,0,10,8,0,18,0,12,9,9,0,10,8,0,1,0,0,1,7,0
alexeyco__pig,trivy,11,0,19,9,2,0,10,1,0,11,0,19,9,2,0,10,1,0,1,0,0,1,0,0
alexeyco__pig,cdxgen,9,0,21,9,0,0,9,0,1,9,0,21,9,0,0,9,0,1,0,0,0,0,0,0
alexeyco__pig,cyclonedx-gomod,9,0,21,9,0,0,9,0,1,9,0,21,9,0,0,9,0,1,0,0,0,0,0,0
hibiken__asynq,syft,23,41,0,10,54,0,11,53,0,21,58,2,10,69,0,11,68,0,1,0,0,0,10,43
hibiken__asynq,trivy,12,36,11,10,38,0,11,37,0,11,49,12,10,50,0,11,49,0,1,0,0,0,0,37
hibiken__asynq,cdxgen,11,34,12,10,35,0,10,35,1,10,45,13,10,45,0,10,45,1,0,0,0,0,0,35
hibiken__asynq,cyclonedx-gomod,10,0,13,10,0,0,10,0,1,10,0,13,10,0,0,10,0,1,0,0,0,0,0,0
kazhuravlev__optional,syft,5,0,1,1,4,0,4,1,0,5,0,1,1,4,0,4,1,0,3,0,0,0,1,0
kazhuravlev__optional,trivy,4,0,2,1,3,0,4,0,0,4,0,2,1,3,0,4,0,0,3,0,0,0,0,0
kazhuravlev__optional,cdxgen,1,0,5,1,0,0,1,0,3,1,0,5,1,0,0,1,0,3,0,0,0,0,0,0
kazhuravlev__optional,cyclonedx-gomod,1,0,5,1,0,0,1,0,3,1,0,5,1,0,0,1,0,3,0,0,0,0,0,0
chaindead__modup,syft,37,0,7,27,10,0,27,10,0,37,0,7,27,10,0,27,10,0,0,3,0,1,6,0
chaindead__modup,trivy,31,0,13,27,4,0,27,4,0,31,0,13,27,4,0,27,4,0,0,3,0,1,0,0
chaindead__modup,cdxgen,27,0,17,27,0,0,27,0,0,27,0,17,27,0,0,27,0,0,0,0,0,0,0,0
chaindead__modup,cyclonedx-gomod,30,0,14,27,3,0,27,3,0,30,0,14,27,3,0,27,3,0,0,3,0,0,0,0
Allra-Fintech__mdv,syft,9,0,6,6,3,0,6,3,0,9,0,6,6,3,0,6,3,0,0,0,0,0,3,0
Allra-Fintech__mdv,trivy,6,0,9,6,0,0,6,0,0,6,0,9,6,0,0,6,0,0,0,0,0,0,0,0
Allra-Fintech__mdv,cdxgen,6,0,9,6,0,0,6,0,0,6,0,9,6,0,0,6,0,0,0,0,0,0,0,0
Allra-Fintech__mdv,cyclonedx-gomod,6,0,9,6,0,0,6,0,0,6,0,9,6,0,0,6,0,0,0,0,0,0,0,0
anatol__booster,syft,47,0,18,38,9,0,38,9,0,47,0,18,38,9,0,38,9,0,0,0,0,4,4,1
anatol__booster,trivy,42,0,23,38,4,0,38,4,0,42,0,23,38,4,0,38,4,0,0,0,0,4,0,0
anatol__booster,cdxgen,38,0,27,38,0,0,38,0,0,38,0,27,38,0,0,38,0,0,0,0,0,0,0,0
anatol__booster,cyclonedx-gomod,42,0,23,38,4,0,38,4,0,42,0,23,38,4,0,38,4,0,0,0,0,4,0,0
emersion__go-message,syft,1,0,9,1,0,0,1,0,0,1,0,9,1,0,0,1,0,0,0,0,0,0,0,0
emersion__go-message,trivy,10,0,0,1,9,0,1,9,0,10,0,0,1,9,0,1,9,0,0,0,0,0,9,0
emersion__go-message,cdxgen,1,0,9,1,0,0,1,0,0,1,0,9,1,0,0,1,0,0,0,0,0,0,0,0
emersion__go-message,cyclonedx-gomod,1,0,9,1,0,0,1,0,0,1,0,9,1,0,0,1,0,0,0,0,0,0,0,0
beego__beego,syft,96,0,102,71,25,0,78,18,0,95,1,103,70,26,1,77,19,1,7,0,0,0,18,0
beego__beego,trivy,78,0,120,71,7,0,78,0,0,77,1,121,70,8,1,77,1,1,7,0,0,0,0,0
beego__beego,cdxgen,71,0,127,71,0,0,71,0,7,71,0,127,71,0,0,71,0,7,0,0,0,0,0,0
beego__beego,cyclonedx-gomod,71,0,127,71,0,0,71,0,7,70,1,128,70,1,1,70,1,8,0,0,0,0,0,0
Southclaws__fault,syft,18,4,35,9,13,0,16,6,0,18,4,35,9,13,0,16,6,0,7,0,0,0,2,4
Southclaws__fault,trivy,16,4,37,9,11,0,16,4,0,16,4,37,9,11,0,16,4,0,7,0,0,0,0,4
Southclaws__fault,cdxgen,9,3,44,9,3,0,9,3,7,9,3,44,9,3,0,9,3,7,0,0,0,0,0,3
Southclaws__fault,cyclonedx-gomod,9,0,44,9,0,0,9,0,7,9,0,44,9,0,0,9,0,7,0,0,0,0,0,0
PaesslerAG__gval,syft,2,0,0,1,1,0,2,0,0,2,0,0,1,1,0,2,0,0,1,0,0,0,0,0
PaesslerAG__gval,trivy,2,0,0,1,1,0,2,0,0,2,0,0,1,1,0,2,0,0,1,0,0,0,0,0
PaesslerAG__gval,cdxgen,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0
PaesslerAG__gval,cyclonedx-gomod,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0
soniah__gosnmp,syft,8,3,9,1,10,0,5,6,0,6,5,11,1,10,0,5,6,0,4,0,0,0,3,3
soniah__gosnmp,trivy,7,3,10,1,9,0,5,5,0,5,5,12,1,9,0,5,5,0,4,0,0,0,2,3
soniah__gosnmp,cdxgen,1,0,16,1,0,0,1,0,4,1,0,16,1,0,0,1,0,4,0,0,0,0,0,0
soniah__gosnmp,cyclonedx-gomod,1,0,16,1,0,0,1,0,4,1,0,16,1,0,0,1,0,4,0,0,0,0,0,0
gotranspile__cxgo,syft,19,0,3,12,7,0,15,4,0,19,0,3,12,7,0,15,4,0,3,1,0,0,3,0
gotranspile__cxgo,trivy,16,0,6,12,4,0,15,1,0,16,0,6,12,4,0,15,1,0,3,1,0,0,0,0
gotranspile__cxgo,cdxgen,12,0,10,12,0,0,12,0,3,12,0,10,12,0,0,12,0,3,0,0,0,0,0,0
gotranspile__cxgo,cyclonedx-gomod,13,0,9,12,1,0,12,1,3,13,0,9,12,1,0,12,1,3,0,1,0,0,0,0
mikestefanello__backlite,syft,28,0,7,8,20,0,11,17,0,28,0,7,8,20,0,11,17,0,3,2,0,0,15,0
mikestefanello__backlite,trivy,13,0,22,8,5,0,11,2,0,13,0,22,8,5,0,11,2,0,3,2,0,0,0,0
mikestefanello__backlite,cdxgen,8,0,27,8,0,0,8,0,3,8,0,27,8,0,0,8,0,3,0,0,0,0,0,0
mikestefanello__backlite,cyclonedx-gomod,10,0,25,8,2,0,8,2,3,10,0,25,8,2,0,8,2,3,0,2,0,0,0,0
ThomasObenaus__go-conf,syft,29,0,132,19,10,0,22,7,0,29,0,132,19,10,0,22,7,0,3,0,0,0,7,0
ThomasObenaus__go-conf,trivy,22,0,139,19,3,0,22,0,0,22,0,139,19,3,0,22,0,0,3,0,0,0,0,0
ThomasObenaus__go-conf,cdxgen,19,0,142,19,0,0,19,0,3,19,0,142,19,0,0,19,0,3,0,0,0,0,0,0
ThomasObenaus__go-conf,cyclonedx-gomod,19,0,142,19,0,0,19,0,3,19,0,142,19,0,0,19,0,3,0,0,0,0,0,0
mmadfox__go-h3geo-dist,syft,5,0,2,1,4,0,1,4,0,5,0,2,1,4,0,1,4,0,0,0,0,0,0,4
mmadfox__go-h3geo-dist,trivy,7,0,0,1,6,0,1,6,0,7,0,0,1,6,0,1,6,0,0,0,0,0,0,6
mmadfox__go-h3geo-dist,cdxgen,1,0,6,1,0,0,1,0,0,1,0,6,1,0,0,1,0,0,0,0,0,0,0,0
mmadfox__go-h3geo-dist,cyclonedx-gomod,1,0,6,1,0,0,1,0,0,1,0,6,1,0,0,1,0,0,0,0,0,0,0,0
sensepost__gowitness,syft,125,0,26,89,36,0,89,36,0,125,0,26,89,36,0,89,36,0,0,2,0,3,31,0
sensepost__gowitness,trivy,94,0,57,89,5,0,89,5,0,94,0,57,89,5,0,89,5,0,0,2,0,3,0,0
sensepost__gowitness,cdxgen,89,0,62,89,0,0,89,0,0,89,0,62,89,0,0,89,0,0,0,0,0,0,0,0
sensepost__gowitness,cyclonedx-gomod,92,0,59,89,3,0,89,3,0,92,0,59,89,3,0,89,3,0,0,2,0,1,0,0
segmentio__golines,syft,31,0,16,18,13,0,21,10,0,31,0,16,18,13,0,21,10,0,3,0,0,3,7,0
segmentio__golines,trivy,24,0,23,18,6,0,21,3,0,24,0,23,18,6,0,21,3,0,3,0,0,3,0,0
segmentio__golines,cdxgen,18,0,29,18,0,0,18,0,3,18,0,29,18,0,0,18,0,3,0,0,0,0,0,0
segmentio__golines,cyclonedx-gomod,18,0,29,18,0,0,18,0,3,18,0,29,18,0,0,18,0,3,0,0,0,0,0,0
go-swagger__go-swagger,syft,75,0,17,66,9,0,66,9,0,75,0,17,66,9,0,66,9,0,0,0,0,4,5,0
go-swagger__go-swagger,trivy,70,0,22,66,4,0,66,4,0,70,0,22,66,4,0,66,4,0,0,0,0,4,0,0
go-swagger__go-swagger,cdxgen,66,0,26,66,0,0,66,0,0,66,0,26,66,0,0,66,0,0,0,0,0,0,0,0
go-swagger__go-swagger,cyclonedx-gomod,66,0,26,66,0,0,66,0,0,66,0,26,66,0,0,66,0,0,0,0,0,0,0,0
malaschitz__randomForest,syft,5,0,239,2,3,0,2,3,0,5,0,239,2,3,0,2,3,0,0,0,1,2,0,0
malaschitz__randomForest,trivy,244,0,0,2,242,0,2,242,0,244,0,0,2,242,0,2,242,0,0,0,1,2,239,0
malaschitz__randomForest,cdxgen,2,0,242,2,0,0,2,0,0,2,0,242,2,0,0,2,0,0,0,0,0,0,0,0
malaschitz__randomForest,cyclonedx-gomod,2,0,242,2,0,0,2,0,0,2,0,242,2,0,0,2,0,0,0,0,0,0,0,0
gojektech__heimdall,syft,7,0,0,6,1,0,6,1,0,7,0,0,6,1,0,6,1,0,0,0,0,0,1,0
gojektech__heimdall,trivy,6,0,1,6,0,0,6,0,0,6,0,1,6,0,0,6,0,0,0,0,0,0,0,0
gojektech__heimdall,cdxgen,6,0,1,6,0,0,6,0,0,6,0,1,6,0,0,6,0,0,0,0,0,0,0,0
gojektech__heimdall,cyclonedx-gomod,5,0,2,5,0,1,5,0,1,5,0,2,5,0,1,5,0,1,0,0,0,0,0,0
go-the-way__exl,syft,12,0,7,11,1,0,11,1,0,12,0,7,11,1,0,11,1,0,0,0,0,0,1,0
go-the-way__exl,trivy,11,0,8,11,0,0,11,0,0,11,0,8,11,0,0,11,0,0,0,0,0,0,0,0
go-the-way__exl,cdxgen,11,0,8,11,0,0,11,0,0,11,0,8,11,0,0,11,0,0,0,0,0,0,0,0
go-the-way__exl,cyclonedx-gomod,11,0,8,11,0,0,11,0,0,11,0,8,11,0,0,11,0,0,0,0,0,0,0,0
