repo,tool,n_all_tp,n_all_fp,n_all_fn,n_imp_tp,n_imp_fp,n_imp_fn,n_impT_tp,n_impT_fp,n_impT_fn,v_all_tp,v_all_fp,v_all_fn,v_imp_tp,v_imp_fp,v_imp_fn,v_impT_tp,v_impT_fp,v_impT_fn,fp_test,fp_otherOS,fp_direct_unused,fp_indirect_unused,fp_gosum_only,fp_sibling
rjeczalik__notify,cyclonedx-gomod,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
hidevopsio__hiboot,syft,110,0,93,91,19,0,91,19,0,110,0,93,91,19,0,91,19,0,0,1,0,0,18,0
hidevopsio__hiboot,trivy,92,0,111,91,1,0,91,1,0,92,0,111,91,1,0,91,1,0,0,1,0,0,0,0
hidevopsio__hiboot,cdxgen,91,0,112,91,0,0,91,0,0,91,0,112,91,0,0,91,0,0,0,0,0,0,0,0
hidevopsio__hiboot,cyclonedx-gomod,NA
pemistahl__lingua-go,syft,9,3,6,3,9,0,7,5,0,9,3,6,3,9,0,7,5,0,4,0,0,0,2,3
pemistahl__lingua-go,trivy,7,3,8,3,7,0,7,3,0,7,3,8,3,7,0,7,3,0,4,0,0,0,0,3
pemistahl__lingua-go,cdxgen,3,2,12,3,2,0,3,2,4,3,2,12,3,2,0,3,2,4,0,0,0,0,0,2
pemistahl__lingua-go,cyclonedx-gomod,3,0,12,3,0,0,3,0,4,3,0,12,3,0,0,3,0,4,0,0,0,0,0,0
boxesandglue__bagme,syft,17,0,5,17,0,0,17,0,0,17,0,5,17,0,0,17,0,0,0,0,0,0,0,0
boxesandglue__bagme,trivy,17,0,5,17,0,0,17,0,0,17,0,5,17,0,0,17,0,0,0,0,0,0,0,0
boxesandglue__bagme,cdxgen,17,0,5,17,0,0,17,0,0,17,0,5,17,0,0,17,0,0,0,0,0,0,0,0
boxesandglue__bagme,cyclonedx-gomod,17,0,5,17,0,0,17,0,0,17,0,5,17,0,0,17,0,0,0,0,0,0,0,0
gookit__color,syft,4,7,0,1,10,0,2,9,0,4,7,0,1,10,0,2,9,0,1,1,0,0,1,7
gookit__color,trivy,4,7,0,1,10,0,2,9,0,4,7,0,1,10,0,2,9,0,1,1,0,0,1,7
gookit__color,cdxgen,2,6,2,1,7,0,1,7,1,2,6,2,1,7,0,1,7,1,0,1,0,0,0,6
gookit__color,cyclonedx-gomod,2,0,2,1,1,0,1,1,1,2,0,2,1,1,0,1,1,1,0,1,0,0,0,0
sunary__sqlize,syft,46,0,294,36,10,0,36,10,0,46,0,294,36,10,0,36,10,0,0,0,0,0,10,0
sunary__sqlize,trivy,36,0,304,36,0,0,36,0,0,36,0,304,36,0,0,36,0,0,0,0,0,0,0,0
sunary__sqlize,cdxgen,36,0,304,36,0,0,36,0,0,36,0,304,36,0,0,36,0,0,0,0,0,0,0,0
sunary__sqlize,cyclonedx-gomod,36,0,304,36,0,0,36,0,0,36,0,304,36,0,0,36,0,0,0,0,0,0,0,0
faabiosr__echo-middleware,syft,35,0,32,28,7,0,28,7,0,35,0,32,28,7,0,28,7,0,0,0,0,1,6,0
faabiosr__echo-middleware,trivy,29,0,38,28,1,0,28,1,0,29,0,38,28,1,0,28,1,0,0,0,0,1,0,0
faabiosr__echo-middleware,cdxgen,28,0,39,28,0,0,28,0,0,28,0,39,28,0,0,28,0,0,0,0,0,0,0,0
faabiosr__echo-middleware,cyclonedx-gomod,29,0,38,28,1,0,28,1,0,29,0,38,28,1,0,28,1,0,0,0,0,1,0,0
brandonyoungdev__tldx,syft,64,0,8,48,16,0,52,12,0,64,0,8,48,16,0,52,12,0,4,1,0,0,11,0
brandonyoungdev__tldx,trivy,53,0,19,48,5,0,52,1,0,53,0,19,48,5,0,52,1,0,4,1,0,0,0,0
brandonyoungdev__tldx,cdxgen,48,0,24,48,0,0,48,0,4,48,0,24,48,0,0,48,0,4,0,0,0,0,0,0
brandonyoungdev__tldx,cyclonedx-gomod,49,0,23,48,1,0,48,1,4,49,0,23,48,1,0,48,1,4,0,1,0,0,0,0
bobg__mid,syft,3,0,0,1,2,0,2,1,0,3,0,0,1,2,0,2,1,0,1,0,0,0,1,0
bobg__mid,trivy,3,0,0,1,2,0,2,1,0,3,0,0,1,2,0,2,1,0,1,0,0,0,1,0
bobg__mid,cdxgen,1,0,2,1,0,0,1,0,1,1,0,2,1,0,0,1,0,1,0,0,0,0,0,0
bobg__mid,cyclonedx-gomod,1,0,2,1,0,0,1,0,1,1,0,2,1,0,0,1,0,1,0,0,0,0,0,0
pkg__profile,syft,7,0,6,2,5,0,2,5,0,7,0,6,2,5,0,2,5,0,0,0,0,0,0,5
pkg__profile,trivy,13,0,0,2,11,0,2,11,0,13,0,0,2,11,0,2,11,0,0,0,0,0,0,11
pkg__profile,cdxgen,2,0,11,2,0,0,2,0,0,2,0,11,2,0,0,2,0,0,0,0,0,0,0,0
pkg__profile,cyclonedx-gomod,2,0,11,2,0,0,2,0,0,2,0,11,2,0,0,2,0,0,0,0,0,0,0,0
happy-sdk__happy,syft,80,5,22,21,64,0,22,63,0,80,30,22,21,89,0,22,88,0,1,0,0,3,1,59
happy-sdk__happy,trivy,70,6,32,21,55,0,22,54,0,70,31,32,21,80,0,22,79,0,1,0,0,3,1,50
happy-sdk__happy,cdxgen,66,6,36,21,51,0,22,50,0,44,32,58,5,71,16,5,71,17,1,0,0,3,1,46
happy-sdk__happy,cyclonedx-gomod,67,0,35,21,46,0,22,45,0,67,0,35,21,46,0,22,45,0,1,0,0,3,0,42
gojuno__minimock,syft,33,405,5,10,428,0,12,426,0,19,428,19,10,437,0,12,435,0,2,0,0,2,5,419
gojuno__minimock,trivy,31,406,7,10,427,0,12,425,0,16,429,22,10,435,0,12,433,0,2,0,0,2,3,420
gojuno__minimock,cdxgen,29,405,9,10,424,0,12,422,0,13,428,25,10,431,0,11,430,1,2,0,0,0,3,419
gojuno__minimock,cyclonedx-gomod,10,0,28,10,0,0,10,0,2,10,0,28,10,0,0,10,0,2,0,0,0,0,0,0
sinhashubham95__bleep,syft,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
sinhashubham95__bleep,trivy,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
sinhashubham95__bleep,cdxgen,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
sinhashubham95__bleep,cyclonedx-gomod,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Antonito__gfile,syft,40,0,11,31,9,0,35,5,0,40,0,11,31,9,0,35,5,0,4,1,0,0,4,0
Antonito__gfile,trivy,36,0,15,31,5,0,35,1,0,36,0,15,31,5,0,35,1,0,4,1,0,0,0,0
Antonito__gfile,cdxgen,31,0,20,31,0,0,31,0,4,31,0,20,31,0,0,31,0,4,0,0,0,0,0,0
Antonito__gfile,cyclonedx-gomod,32,0,19,31,1,0,31,1,4,32,0,19,31,1,0,31,1,4,0,1,0,0,0,0
go-gormigrate__gormigrate,syft,7,35,2,4,38,0,4,38,0,7,35,2,4,38,0,4,38,0,0,0,0,0,0,38
go-gormigrate__gormigrate,trivy,7,31,2,4,34,0,4,34,0,7,31,2,4,34,0,4,34,0,0,0,0,0,0,34
go-gormigrate__gormigrate,cdxgen,4,0,5,4,0,0,4,0,0,4,0,5,4,0,0,4,0,0,0,0,0,0,0,0
go-gormigrate__gormigrate,cyclonedx-gomod,4,0,5,4,0,0,4,0,0,4,0,5,4,0,0,4,0,0,0,0,0,0,0,0
i-love-flamingo__dingo,syft,6,0,18,1,5,0,5,1,0,6,0,18,1,5,0,5,1,0,4,0,0,0,1,0
i-love-flamingo__dingo,trivy,5,0,19,1,4,0,5,0,0,5,0,19,1,4,0,5,0,0,4,0,0,0,0,0
i-love-flamingo__dingo,cdxgen,1,0,23,1,0,0,1,0,4,1,0,23,1,0,0,1,0,4,0,0,0,0,0,0
i-love-flamingo__dingo,cyclonedx-gomod,1,0,23,1,0,0,1,0,4,1,0,23,1,0,0,1,0,4,0,0,0,0,0,0
32leaves__bel,syft,8,0,1,1,7,0,3,5,0,8,0,1,1,7,0,3,5,0,2,0,0,0,0,5
32leaves__bel,trivy,9,0,0,1,8,0,3,6,0,9,0,0,1,8,0,3,6,0,2,0,0,0,0,6
32leaves__bel,cdxgen,1,0,8,1,0,0,1,0,2,1,0,8,1,0,0,1,0,2,0,0,0,0,0,0
32leaves__bel,cyclonedx-gomod,1,0,8,1,0,0,1,0,2,1,0,8,1,0,0,1,0,2,0,0,0,0,0,0
alfiankan__crab-config-files-templating,syft,8,0,4,2,6,0,6,2,0,8,0,4,2,6,0,6,2,0,4,1,0,0,1,0
alfiankan__crab-config-files-templating,trivy,7,0,5,2,5,0,6,1,0,7,0,5,2,5,0,6,1,0,4,1,0,0,0,0
alfiankan__crab-config-files-templating,cdxgen,7,0,5,2,5,0,6,1,0,7,0,5,2,5,0,6,1,0,4,1,0,0,0,0
alfiankan__crab-config-files-templating,cyclonedx-gomod,3,0,9,2,1,0,2,1,4,3,0,9,2,1,0,2,1,4,0,1,0,0,0,0
xxjwxc__gormt,syft,73,0,251,48,25,0,48,25,0,73,0,251,48,25,0,48,25,0,0,1,0,2,22,0
xxjwxc__gormt,trivy,51,0,273,48,3,0,48,3,0,51,0,273,48,3,0,48,3,0,0,1,0,2,0,0
xxjwxc__gormt,cdxgen,48,0,276,48,0,0,48,0,0,48,0,276,48,0,0,48,0,0,0,0,0,0,0,0
xxjwxc__gormt,cyclonedx-gomod,47,0,277,46,1,2,46,1,2,47,0,277,46,1,2,46,1,2,0,1,0,0,0,0
abemedia__go-don,syft,22,31,8,13,40,0,13,40,0,18,39,12,13,44,0,13,44,0,0,0,0,0,9,31
abemedia__go-don,trivy,17,26,13,13,30,0,13,30,0,13,31,17,13,31,0,13,31,0,0,0,0,0,4,26
abemedia__go-don,cdxgen,13,0,17,13,0,0,13,0,0,13,0,17,13,0,0,13,0,0,0,0,0,0,0,0
abemedia__go-don,cyclonedx-gomod,13,0,17,13,0,0,13,0,0,13,0,17,13,0,0,13,0,0,0,0,0,0,0,0
bcicen__ctop,syft,63,0,41,43,20,0,43,20,0,63,0,41,43,20,0,43,20,0,0,3,1,8,8,0
bcicen__ctop,trivy,55,0,49,43,12,0,43,12,0,55,0,49,43,12,0,43,12,0,0,3,1,8,0,0
bcicen__ctop,cdxgen,43,0,61,43,0,0,43,0,0,43,0,61,43,0,0,43,0,0,0,0,0,0,0,0
bcicen__ctop,cyclonedx-gomod,51,0,53,43,8,0,43,8,0,51,0,53,43,8,0,43,8,0,0,3,0,5,0,0
jandelgado__rabtap,syft,18,0,5,16,2,0,16,2,0,18,0,5,16,2,0,16,2,0,0,0,1,0,1,0
jandelgado__rabtap,trivy,17,0,6,16,1,0,16,1,0,17,0,6,16,1,0,16,1,0,0,0,1,0,0,0
jandelgado__rabtap,cdxgen,16,0,7,16,0,0,16,0,0,16,0,7,16,0,0,16,0,0,0,0,0,0,0,0
jandelgado__rabtap,cyclonedx-gomod,17,0,6,16,1,0,16,1,0,17,0,6,16,1,0,16,1,0,0,0,1,0,0,0
maxbolgarin__abstract,syft,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
maxbolgarin__abstract,trivy,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
maxbolgarin__abstract,cdxgen,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
maxbolgarin__abstract,cyclonedx-gomod,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
ijt__go-anytime,syft,7,1,2,1,7,0,6,2,0,7,1,2,1,7,0,6,2,0,5,0,0,0,1,1
ijt__go-anytime,trivy,6,1,3,1,6,0,6,1,0,6,1,3,1,6,0,6,1,0,5,0,0,0,0,1
ijt__go-anytime,cdxgen,1,0,8,1,0,0,1,0,5,1,0,8,1,0,0,1,0,5,0,0,0,0,0,0
ijt__go-anytime,cyclonedx-gomod,1,0,8,1,0,0,1,0,5,1,0,8,1,0,0,1,0,5,0,0,0,0,0,0
optimus-hft__go-ipmux,syft,23,0,77,15,8,0,19,4,0,23,0,77,15,8,0,19,4,0,4,0,0,0,4,0
optimus-hft__go-ipmux,trivy,19,0,81,15,4,0,19,0,0,19,0,81,15,4,0,19,0,0,4,0,0,0,0,0
optimus-hft__go-ipmux,cdxgen,15,0,85,15,0,0,15,0,4,15,0,85,15,0,0,15,0,4,0,0,0,0,0,0
optimus-hft__go-ipmux,cyclonedx-gomod,15,0,85,15,0,0,15,0,4,15,0,85,15,0,0,15,0,4,0,0,0,0,0,0
leodido__structcli,syft,54,0,20,19,35,0,35,19,0,53,11,21,19,45,0,35,29,0,16,1,0,0,13,5
leodido__structcli,trivy,45,0,29,19,26,0,35,10,0,44,11,30,19,36,0,35,20,0,16,1,0,0,0,9
leodido__structcli,cdxgen,32,0,42,19,13,0,31,1,4,32,0,42,19,13,0,31,1,4,12,0,0,0,0,1
leodido__structcli,cyclonedx-gomod,41,0,33,19,22,0,31,10,4,41,0,33,19,22,0,31,10,4,12,1,0,0,0,9
antham__gommit,syft,59,0,12,37,22,0,42,17,0,59,0,12,37,22,0,42,17,0,5,2,0,0,15,0
antham__gommit,trivy,44,0,27,37,7,0,42,2,0,44,0,27,37,7,0,42,2,0,5,2,0,0,0,0
antham__gommit,cdxgen,37,0,34,37,0,0,37,0,5,37,0,34,37,0,0,37,0,5,0,0,0,0,0,0
antham__gommit,cyclonedx-gomod,39,0,32,37,2,0,37,2,5,39,0,32,37,2,0,37,2,5,0,2,0,0,0,0
knocknote__octillery,syft,25,0,2,15,10,0,15,10,0,25,0,2,15,10,0,15,10,0,0,0,0,1,9,0
knocknote__octillery,trivy,27,0,0,15,12,0,15,12,0,27,0,0,15,12,0,15,12,0,0,0,0,1,11,0
knocknote__octillery,cdxgen,15,0,12,15,0,0,15,0,0,15,0,12,15,0,0,15,0,0,0,0,0,0,0,0
knocknote__octillery,cyclonedx-gomod,16,0,11,15,1,0,15,1,0,16,0,11,15,1,0,15,1,0,0,0,0,1,0,0
axiomhq__hyperloglog,syft,10,0,5,2,8,0,6,4,0,10,0,5,2,8,0,6,4,0,4,0,0,3,1,0
axiomhq__hyperloglog,trivy,9,0,6,2,7,0,6,3,0,9,0,6,2,7,0,6,3,0,4,0,0,3,0,0
axiomhq__hyperloglog,cdxgen,2,0,13,2,0,0,2,0,4,2,0,13,2,0,0,2,0,4,0,0,0,0,0,0
axiomhq__hyperloglog,cyclonedx-gomod,2,0,13,2,0,0,2,0,4,2,0,13,2,0,0,2,0,4,0,0,0,0,0,0
bobg__encid,syft,24,0,46,10,14,0,10,14,0,24,0,46,10,14,0,10,14,0,0,0,0,1,13,0
bobg__encid,trivy,11,0,59,10,1,0,10,1,0,11,0,59,10,1,0,10,1,0,0,0,0,1,0,0
bobg__encid,cdxgen,10,0,60,10,0,0,10,0,0,10,0,60,10,0,0,10,0,0,0,0,0,0,0,0
bobg__encid,cyclonedx-gomod,10,0,60,10,0,0,10,0,0,10,0,60,10,0,0,10,0,0,0,0,0,0,0,0
leonelquinteros__gotext,syft,4,0,4,3,1,0,3,1,0,4,0,4,3,1,0,3,1,0,0,0,0,0,1,0
leonelquinteros__gotext,trivy,3,0,5,3,0,0,3,0,0,3,0,5,3,0,0,3,0,0,0,0,0,0,0,0
leonelquinteros__gotext,cdxgen,3,0,5,3,0,0,3,0,0,3,0,5,3,0,0,3,0,0,0,0,0,0,0,0
leonelquinteros__gotext,cyclonedx-gomod,3,0,5,3,0,0,3,0,0,3,0,5,3,0,0,3,0,0,0,0,0,0,0,0
golobby__orm,syft,26,5,19,14,17,0,19,12,0,26,7,19,14,19,0,19,14,0,5,1,0,0,6,5
golobby__orm,trivy,20,5,25,14,11,0,19,6,0,20,7,25,14,13,0,19,8,0,5,1,0,0,0,5
golobby__orm,cdxgen,14,0,31,14,0,0,14,0,5,14,0,31,14,0,0,14,0,5,0,0,0,0,0,0
golobby__orm,cyclonedx-gomod,15,0,30,14,1,0,14,1,5,15,0,30,14,1,0,14,1,5,0,1,0,0,0,0
blind-oracle__cortex-tenant,syft,291,0,287,191,100,0,191,100,0,291,0,287,191,100,0,191,100,0,0,2,0,7,91,0
blind-oracle__cortex-tenant,trivy,200,0,378,191,9,0,191,9,0,200,0,378,191,9,0,191,9,0,0,2,0,7,0,0
blind-oracle__cortex-tenant,cdxgen,191,0,387,191,0,0,191,0,0,191,0,387,191,0,0,191,0,0,0,0,0,0,0,0
blind-oracle__cortex-tenant,cyclonedx-gomod,195,0,383,187,8,4,187,8,4,195,0,383,187,8,4,187,8,4,0,2,0,6,0,0
bobg__hashsplit,syft,3,0,3,1,2,0,1,2,0,3,0,3,1,2,0,1,2,0,0,0,0,2,0,0
bobg__hashsplit,trivy,3,0,3,1,2,0,1,2,0,3,0,3,1,2,0,1,2,0,0,0,0,2,0,0
bobg__hashsplit,cdxgen,1,0,5,1,0,0,1,0,0,1,0,5,1,0,0,1,0,0,0,0,0,0,0,0
bobg__hashsplit,cyclonedx-gomod,1,0,5,1,0,0,1,0,0,1,0,5,1,0,0,1,0,0,0,0,0,0,0,0
golobby__config,syft,12,0,4,5,7,0,8,4,0,12,0,4,5,7,0,8,4,0,3,0,0,0,4,0
golobby__config,trivy,16,0,0,5,11,0,8,8,0,16,0,0,5,11,0,8,8,0,3,0,0,0,8,0
golobby__config,cdxgen,5,0,11,5,0,0,5,0,3,5,0,11,5,0,0,5,0,3,0,0,0,0,0,0
golobby__config,cyclonedx-gomod,5,0,11,5,0,0,5,0,3,5,0,11,5,0,0,5,0,3,0,0,0,0,0,0
peterh__liner,syft,2,0,0,1,1,0,1,1,0,2,0,0,1,1,0,1,1,0,0,0,1,0,0,0
peterh__liner,trivy,2,0,0,1,1,0,1,1,0,2,0,0,1,1,0,1,1,0,0,0,1,0,0,0
peterh__liner,cdxgen,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
peterh__liner,cyclonedx-gomod,2,0,0,1,1,0,1,1,0,2,0,0,1,1,0,1,1,0,0,0,1,0,0,0
volodymyrprokopyuk__go-blockchain,syft,22,0,26,10,12,0,10,12,0,22,0,26,10,12,0,10,12,0,0,1,0,0,11,0
volodymyrprokopyuk__go-blockchain,trivy,11,0,37,10,1,0,10,1,0,11,0,37,10,1,0,10,1,0,0,1,0,0,0,0
volodymyrprokopyuk__go-blockchain,cdxgen,10,0,38,10,0,0,10,0,0,10,0,38,10,0,0,10,0,0,0,0,0,0,0,0
volodymyrprokopyuk__go-blockchain,cyclonedx-gomod,11,0,37,10,1,0,10,1,0,11,0,37,10,1,0,10,1,0,0,1,0,0,0,0
Pixboost__transformimgs,syft,3,2,0,3,2,0,3,2,0,3,2,0,3,2,0,3,2,0,0,0,0,0,0,2
Pixboost__transformimgs,trivy,3,2,0,3,2,0,3,2,0,3,2,0,3,2,0,3,2,0,0,0,0,0,0,2
Pixboost__transformimgs,cdxgen,3,1,0,3,1,0,3,1,0,3,1,0,3,1,0,3,1,0,0,0,0,0,0,1
Pixboost__transformimgs,cyclonedx-gomod,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0
fleetdm__fleet,syft,474,110,428,334,250,0,341,243,0,447,207,455,334,320,0,341,313,0,7,11,3,15,71,143
fleetdm__fleet,trivy,414,100,488,334,180,0,341,173,0,386,174,516,334,226,0,341,219,0,7,11,3,15,14,130
fleetdm__fleet,cdxgen,414,93,488,334,173,0,341,166,0,386,167,516,334,219,0,341,212,0,7,11,3,15,14,123
fleetdm__fleet,cyclonedx-gomod,346,0,556,319,27,15,319,27,22,346,0,556,319,27,15,319,27,22,0,11,3,13,0,0
kamva__mgm,syft,20,0,6,16,4,0,17,3,0,20,0,6,16,4,0,17,3,0,1,0,0,0,3,0
kamva__mgm,trivy,17,0,9,16,1,0,17,0,0,17,0,9,16,1,0,17,0,0,1,0,0,0,0,0
kamva__mgm,cdxgen,16,0,10,16,0,0,16,0,1,16,0,10,16,0,0,16,0,1,0,0,0,0,0,0
kamva__mgm,cyclonedx-gomod,13,0,13,13,0,3,13,0,4,13,0,13,13,0,3,13,0,4,0,0,0,0,0,0
gone-io__gone,syft,1,1,8,1,1,0,1,1,0,1,1,8,1,1,0,1,1,0,0,0,0,0,0,1
gone-io__gone,trivy,1,1,8,1,1,0,1,1,0,1,1,8,1,1,0,1,1,0,0,0,0,0,0,1
gone-io__gone,cdxgen,1,0,8,1,0,0,1,0,0,1,0,8,1,0,0,1,0,0,0,0,0,0,0,0
gone-io__gone,cyclonedx-gomod,1,0,8,1,0,0,1,0,0,1,0,8,1,0,0,1,0,0,0,0,0,0,0,0
hbagdi__go-unsplash,syft,7,0,3,1,6,0,6,1,0,7,0,3,1,6,0,6,1,0,5,0,0,0,1,0
hbagdi__go-unsplash,trivy,6,0,4,1,5,0,6,0,0,6,0,4,1,5,0,6,0,0,5,0,0,0,0,0
hbagdi__go-unsplash,cdxgen,1,0,9,1,0,0,1,0,5,1,0,9,1,0,0,1,0,5,0,0,0,0,0,0
hbagdi__go-unsplash,cyclonedx-gomod,1,0,9,1,0,0,1,0,5,1,0,9,1,0,0,1,0,5,0,0,0,0,0,0
smallnest__rpcx,syft,82,0,104,49,33,0,55,27,0,82,0,104,49,33,0,55,27,0,6,0,4,13,10,0
smallnest__rpcx,trivy,72,0,114,49,23,0,55,17,0,72,0,114,49,23,0,55,17,0,6,0,4,13,0,0
smallnest__rpcx,cdxgen,49,0,137,49,0,0,49,0,6,49,0,137,49,0,0,49,0,6,0,0,0,0,0,0
smallnest__rpcx,cyclonedx-gomod,62,0,124,49,13,0,49,13,6,62,0,124,49,13,0,49,13,6,0,0,4,9,0,0
camgraff__protoxy,syft,18,0,94,9,9,0,12,6,0,18,0,94,9,9,0,12,6,0,3,0,0,0,6,0
camgraff__protoxy,trivy,112,0,0,9,103,0,12,100,0,112,0,0,9,103,0,12,100,0,3,2,0,0,98,0
camgraff__protoxy,cdxgen,9,0,103,9,0,0,9,0,3,9,0,103,9,0,0,9,0,3,0,0,0,0,0,0
camgraff__protoxy,cyclonedx-gomod,11,0,101,9,2,0,9,2,3,11,0,101,9,2,0,9,2,3,0,2,0,0,0,0
apex__log,syft,44,0,4,18,26,0,23,21,0,44,0,4,18,26,0,23,21,0,5,0,0,9,12,0
apex__log,trivy,48,0,0,18,30,0,23,25,0,48,0,0,18,30,0,23,25,0,5,0,0,9,16,0
apex__log,cdxgen,18,0,30,18,0,0,18,0,5,18,0,30,18,0,0,18,0,5,0,0,0,0,0,0
apex__log,cyclonedx-gomod,19,0,29,18,1,0,18,1,5,19,0,29,18,1,0,18,1,5,0,0,0,0,1,0
kelindar__bitmap,syft,8,0,1,2,6,0,6,2,0,8,0,1,2,6,0,6,2,0,4,0,0,1,1,0
kelindar__bitmap,trivy,7,0,2,2,5,0,6,1,0,7,0,2,2,5,0,6,1,0,4,0,0,1,0,0
kelindar__bitmap,cdxgen,2,0,7,2,0,0,2,0,4,2,0,7,2,0,0,2,0,4,0,0,0,0,0,0
kelindar__bitmap,cyclonedx-gomod,3,0,6,2,1,0,2,1,4,3,0,6,2,1,0,2,1,4,0,0,0,1,0,0
gopxl__pixel,syft,14,6,6,8,12,0,13,7,0,14,6,6,8,12,0,13,7,0,5,0,0,0,1,6
gopxl__pixel,trivy,13,6,7,8,11,0,13,6,0,13,6,7,8,11,0,13,6,0,5,0,0,0,0,6
gopxl__pixel,cdxgen,8,4,12,8,4,0,8,4,5,8,4,12,8,4,0,8,4,5,0,0,0,0,0,4
gopxl__pixel,cyclonedx-gomod,8,0,12,8,0,0,8,0,5,8,0,12,8,0,0,8,0,5,0,0,0,0,0,0
editorconfig__editorconfig-core-go,syft,7,0,3,3,4,0,3,4,0,7,0,3,3,4,0,3,4,0,0,0,0,0,4,0
editorconfig__editorconfig-core-go,trivy,9,0,1,3,6,0,3,6,0,9,0,1,3,6,0,3,6,0,0,0,0,0,6,0
editorconfig__editorconfig-core-go,cdxgen,3,0,7,3,0,0,3,0,0,3,0,7,3,0,0,3,0,0,0,0,0,0,0,0
editorconfig__editorconfig-core-go,cyclonedx-gomod,3,0,7,3,0,0,3,0,0,3,0,7,3,0,0,3,0,0,0,0,0,0,0,0
elazarl__goproxy,syft,8,5,7,2,11,0,7,6,0,8,10,7,2,16,0,7,11,0,5,0,0,0,1,5
elazarl__goproxy,trivy,7,5,8,2,10,0,7,5,0,7,10,8,2,15,0,7,10,0,5,0,0,0,0,5
elazarl__goproxy,cdxgen,3,3,12,2,4,0,3,3,4,3,5,12,2,6,0,3,5,4,1,0,0,0,0,3
elazarl__goproxy,cyclonedx-gomod,2,0,13,2,0,0,2,0,5,2,0,13,2,0,0,2,0,5,0,0,0,0,0,0
emicklei__mora,syft,20,0,19,12,8,0,12,8,0,20,0,19,12,8,0,12,8,0,0,0,0,0,8,0
emicklei__mora,trivy,39,0,0,12,27,0,12,27,0,39,0,0,12,27,0,12,27,0,0,0,0,0,27,0
emicklei__mora,cdxgen,12,0,27,12,0,0,12,0,0,12,0,27,12,0,0,12,0,0,0,0,0,0,0,0
emicklei__mora,cyclonedx-gomod,12,0,27,12,0,0,12,0,0,12,0,27,12,0,0,12,0,0,0,0,0,0,0,0
gchaincl__httplab,syft,9,0,0,6,3,0,9,0,0,9,0,0,6,3,0,9,0,0,3,0,0,0,0,0
gchaincl__httplab,trivy,9,0,0,6,3,0,9,0,0,9,0,0,6,3,0,9,0,0,3,0,0,0,0,0
gchaincl__httplab,cdxgen,6,0,3,6,0,0,6,0,3,6,0,3,6,0,0,6,0,3,0,0,0,0,0,0
gchaincl__httplab,cyclonedx-gomod,6,0,3,6,0,0,6,0,3,6,0,3,6,0,0,6,0,3,0,0,0,0,0,0
wesql__wescale,syft,262,55,324,189,128,0,200,117,0,256,111,330,189,178,0,200,167,0,11,2,6,14,36,59
wesql__wescale,trivy,352,103,234,189,266,0,200,255,0,307,298,279,189,416,0,200,405,0,11,2,6,14,103,130
wesql__wescale,cdxgen,191,9,395,189,11,0,189,11,11,190,21,396,189,22,0,189,22,11,0,0,0,0,1,10
wesql__wescale,cyclonedx-gomod,207,0,379,187,20,2,187,20,13,207,0,379,187,20,2,187,20,13,0,2,6,12,0,0
james-bowman__sparse,syft,2,0,20,1,1,0,2,0,0,2,0,20,1,1,0,2,0,0,1,0,0,0,0,0
james-bowman__sparse,trivy,22,0,0,1,21,0,2,20,0,22,0,0,1,21,0,2,20,0,1,0,0,0,20,0
james-bowman__sparse,cdxgen,1,0,21,1,0,0,1,0,1,1,0,21,1,0,0,1,0,1,0,0,0,0,0,0
james-bowman__sparse,cyclonedx-gomod,1,0,21,1,0,0,1,0,1,1,0,21,1,0,0,1,0,1,0,0,0,0,0,0
osrg__gobgp,syft,68,0,60,45,23,0,51,17,0,68,0,60,45,23,0,51,17,0,6,1,0,2,14,0
osrg__gobgp,trivy,54,0,74,45,9,0,51,3,0,54,0,74,45,9,0,51,3,0,6,1,0,2,0,0
osrg__gobgp,cdxgen,45,0,83,45,0,0,45,0,6,45,0,83,45,0,0,45,0,6,0,0,0,0,0,0
osrg__gobgp,cyclonedx-gomod,48,0,80,45,3,0,45,3,6,48,0,80,45,3,0,45,3,6,0,1,0,2,0,0
xtaci__gaio,syft,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
xtaci__gaio,trivy,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
